"GeneSymbol","Log2FoldChange","DirectionalFoldChange"
"BEND3",-2.12888482667362,-4.37379264709545
"GJB3",-1.63229981957763,-3.10006791020451
"QTRTD1",-1.12948168446496,-2.1878012522477
"NSMAF",-1.36142329217051,-2.56938537476311
"COL1A1",6.25698878669685,76.4788426790547
"METTL3",-1.03847112219171,-2.0540497462923
"TACSTD2",-1.17007112255006,-2.25022789926719
"TRIM13",-1.35179962409681,-2.55230302369182
"PA2G4",-3.50643099538213,-11.364253355081
"WDR91",1.47466590567638,2.77919276931685
"MGC70870",-1.58313027164477,-2.99619240508765
"SLTM",-1.06524059494966,-2.09251881506171
"TOE1",-1.88598371861156,-3.69604857817087
"PDCL3",-1.13263232646309,-2.1925843217396
"ZNF169",-1.64546765143428,-3.12849251300159
"CTH",1.43451000728532,2.70290350392115
"KLC3",4.98722820958831,31.7179628648649
"LOC400099",-1.89678681120812,-3.72382896394963
"CHMP1B",1.0997946098435,2.14324177943319
"XLOC_l2_014197",-1.03381579746798,-2.04743236909652
"LPIN3",-1.06417752261883,-2.09097747790177
"LYPD3",6.20082694977452,73.5588464146596
"METTL1",-1.68955900451409,-3.2255809074519
"SPAG9",1.97790094069609,3.93919528660175
"SSBP2",2.20796976812445,4.62024631929469
"COQ7",-1.27436541974624,-2.418923962524
"CRY2",1.17355028010607,2.25566102597067
"C4orf43",-1.81964123597948,-3.52993406517397
"RFX2",1.72146272258949,3.29770585943369
"POGK",-1.20720060404688,-2.30889185980854
"ZNF24",-1.06145719978859,-2.08703847884006
"ABCC1",1.36129785104955,2.569161978577
"CLIC3",1.01800890449776,2.02512211397434
"HIVEP2",1.0990534642088,2.14214102958584
"LMBR1L",1.65396967034176,3.14698362194305
"PTGES3",-1.64440950055847,-3.1261987480161
"CLK3",-1.70269670242009,-3.25508835156858
"PDE9A",1.23363239068275,2.35158322351783
"RSPH3",1.56342649900716,2.95554973710118
"GLCE",1.7413214467082,3.34341269808332
"SHB",1.26412134817536,2.40180886777166
"WFIKKN1",2.97838946530033,7.881058801234
"TREX1",-1.12304614953322,-2.17806370237183
"DEAF1",-1.0641053297435,-2.09087284740449
"SLC25A27",2.06738853554858,4.19127311790547
"KIAA0895L",1.05421751183279,2.07659160045366
"CDHR5",1.33810808687955,2.52819560251772
"FSTL3",2.0636405333002,4.18039866899448
"SNX22",6.11091581761445,69.1144668283716
"SERPINE2",1.56209009516255,2.95281320645377
"RIN2",-1.67357432132195,-3.19003957374287
"TSC2",1.04097859864964,2.05762289219499
"TENC1",-1.43263405543941,-2.69939117354045
"HSF2",1.15290961204439,2.22361899614441
"PIP5K1C",1.51128713361997,2.85064252341978
"NLRX1",-1.09380256868917,-2.13435857135007
"TEX2",1.13101261641625,2.19012409421165
"LOC100507131",2.57831461969429,5.97241584221343
"KIAA0528",-1.36464558718762,-2.57513057411094
"DISP1",1.99636300641565,3.989928812529
"SECTM1",2.40927889039755,5.31208742501793
"TARBP2",-1.03028590421438,-2.04242896701667
"FNBP1",1.67048096477316,3.18320697370169
"RPL28",1.43288816658576,2.69986667652594
"LRRC24",1.94019081012931,3.8375639980458
"FAM36A",-1.51568169899091,-2.85933904873257
"HIP1R",1.95992396616206,3.89041474911659
"GPR20",4.30606123735654,19.7812438015009
"XLOC_l2_010149",-1.87056116621815,-3.65674789241071
"WNT11",1.35077988923651,2.55049962609805
"HINFP",1.11074287318335,2.15956819259176
"SPIN1",-1.41894697441439,-2.67390271095295
"TCEAL6",1.64336140225135,3.12392843196079
"KRTAP19-5",-2.58992452134539,-6.02067199299102
"PLIN5",4.30823570011397,19.811081021797
"ZNF77",1.50617116097577,2.84055169943388
"LOC100507284",-1.51910753562192,-2.86613692893647
"ITFG2",-1.37403927027817,-2.59195248306711
"FAM46B",5.83418011771327,57.0509940001517
"CDC7",-1.82259643766292,-3.53717215649226
"BHLHE23",-1.0147010607628,-2.02048418731071
"PIP5KL1",4.30352067653237,19.7464400293199
"STX19",-3.43062252023294,-10.7825202487459
"XLOC_l2_008289",-2.25898905022584,-4.78655952373117
"ELL2",1.29272669630242,2.44990651032268
"FADS3",1.37051611820535,2.58563049449118
"E2F3",-1.16392677764229,-2.24066470309553
"DKK1",-1.16300393768765,-2.23923188905315
"LOXL4",-1.68472290573393,-3.21478644893225
"URGCP",-1.41526946510618,-2.66709546502944
"CD14",1.14346453885038,2.20910889917496
"LOC648987",-1.52784430721623,-2.8835465395124
"TRAM2",1.43257978111754,2.69928962410313
"HOTAIR",-2.69162439168423,-6.46040402379731
"EFNA3",3.94136593870713,15.362764438182
"C20orf54",1.28393478628894,2.43502196527093
"DMBX1",3.04122698596922,8.23190872602977
"CLMN",1.0182264232781,2.02542746977668
"ALG6",-1.42473501878383,-2.6846518676271
"GGCX",1.06449435805187,2.09143673539401
"DDX6",-1.19428136096587,-2.2883081791893
"NDRG4",2.40291134504839,5.28869341545692
"ANXA2P3",-2.55119005993502,-5.86117559597624
"PRDM10",-2.8663254708758,-7.29205514149798
"C7orf23",-1.01509069610292,-2.02102994253908
"XLOC_l2_012083",-1.58866885664409,-3.00771705898581
"RHBDL2",-1.59242321104641,-3.01555429482601
"SYT7",1.68981696247252,3.22615770201639
"ARAF",-1.51263952881294,-2.85331599400655
"RHOU",1.04314242324633,2.06071133118134
"ARG2",2.24681271339529,4.74633099531592
"RAET1K",1.81096323659745,3.50876478187307
"XLOC_l2_007456",-2.59884792628418,-6.05802665648778
"NLGN2",1.91006749484239,3.75826681897079
"PIGV",-1.36258127171113,-2.57144852046753
"LOC100131355",2.98272182873273,7.90476091941423
"MAP6D1",1.12723893826645,2.1844028409908
"PAQR4",1.08399276863379,2.1198949410042
"WBSCR16",-1.34915336258474,-2.54762575612037
"ETNK2",5.71895284135242,52.6715803472094
"GPRIN1",1.90746789514547,3.75150087606933
"IL10RB",1.27111854147268,2.41348613945616
"JUND",1.71034843400732,3.27239847555244
"ATG16L2",1.14850379008742,2.21683868215605
"WDR60",1.38447397182699,2.6107674757741
"LOC100507056",-1.34158804600039,-2.53430128430572
"GRB7",-1.04402651086119,-2.06197452793832
"SPRY2",-1.36517498932444,-2.57607570094001
"PCSK1N",-1.71981650431568,-3.29394508714368
"SPDEF",-1.052252169199,-2.07376464445086
"TOP1",1.09053769416107,2.12953389684361
"FAM43A",3.8610310513027,14.5306874259501
"TBC1D8",1.27560205714673,2.42099828465384
"CETN3",-1.56198153555261,-2.95259102215247
"MANBA",1.10261080392224,2.14742955267005
"MEGF9",1.91694590905447,3.77622809187835
"TCP1",-1.0606315994867,-2.08584448660873
"ProSAPiP1",2.59350821510735,6.03564609648773
"LOC645212",-1.4234213298758,-2.68220839062565
"PDE4A",2.94057525688341,7.67717352279152
"TMEM173",-1.39824156043947,-2.63580119700326
"C4orf42",-1.58813063790533,-3.00659519489586
"RBM23",-1.28485070137004,-2.43656836377338
"MED11",-1.34873184698121,-2.54688151903886
"MLLT11",1.78533409557451,3.44698278975893
"SNAI3",4.13677595177825,17.5911263032443
"GOLT1A",1.40914066863486,2.65578925439605
"PYY2",-1.10750470545585,-2.15472641961857
"ZMYND10",4.13944028499287,17.6236431729345
"CREB3L4",-1.68173917202825,-3.20814460554111
"MSX2P1",2.33872348503802,5.05854852692721
"ARHGEF26",1.62767290958085,3.09014151671247
"CBS",5.41784897296476,42.749895045773
"C9orf156",-1.9110171133605,-3.7607414199784
"KCTD12",-1.19724519381241,-2.29301404846123
"IRS1",-1.43008788451125,-2.69463129732025
"LYST",3.15970497357369,8.93646943888037
"ZNF703",1.57205772477754,2.9732849328654
"NME7",1.26124926968225,2.39703216750351
"NACAP1",-4.281616187912,-19.4488936926411
"MEF2B",2.1174919895953,4.33938920679355
"HEXIM2",-1.13982326707148,-2.20354027727933
"RAB11FIP3",1.32351564392728,2.50275252702224
"LOC388588",2.51071588938882,5.69902803381499
"LOC644656",-1.64149773925758,-3.1198955692342
"METTL8",-1.5797584407891,-2.98919795576078
"SETD6",-1.22819013781803,-2.34272909854231
"XLOC_010275",3.77208766821734,13.6619135982349
"SCAMP5",4.09311594357058,17.0667440234467
"IRF6",1.44511177225488,2.72283917576703
"RNF41",1.14873829820774,2.2171990555626
"EGR1",1.89864128793086,3.7286187457505
"RASGRP2",5.76647993677129,54.4356521676155
"XLOC_l2_002761",-1.15693455912984,-2.22983128966924
"ALG14",-1.28972167695755,-2.44480886021599
"TTC21A",1.64416720349158,3.12567375474882
"PPP1R12B",1.02223302834995,2.03106023807405
"TNNI3",1.52260489528681,2.87309340354603
"TEX19",3.13575252898792,8.78932594451959
"ARL4D",3.74455720463958,13.4036796343727
"C11orf86",5.342691934282,40.5798586377978
"MKI67",-1.50563594349302,-2.83949809426042
"C14orf169",-1.34904171060971,-2.54742859980344
"ZNF384",-1.02947756224127,-2.04128491468515
"DNAJB5",2.3358107064388,5.0483457001431
"DIS3L",-1.20486773030229,-2.30516134125875
"CTCF",-1.65822906510945,-3.15628846596331
"LOC153546",-2.30418063556537,-4.93886876996724
"KIDINS220",1.44346715613269,2.71973701372846
"SMPD1",2.45581723543982,5.48623809866513
"BMP2",1.75195297843883,3.36814203525426
"AKIRIN1",1.05232771833932,2.0738732434506
"GCGR",2.05616747568182,4.15880048826908
"MGC11082",-1.52952133742997,-2.88690040589105
"CMAS",-1.38117231754148,-2.60479948150221
"ABCA2",1.18493349538118,2.2735291400718
"CLCF1",-2.19360015949447,-4.57445591434692
"TMEM129",-1.11763819528385,-2.16991449586118
"ENOX2",-1.53084769546392,-2.88955573090708
"CMPK1",-1.19598670546143,-2.29101468399714
"EIF5A2",2.74247977610108,6.69219635568041
"HOXA7",-1.03499210471832,-2.04910243213286
"SUV420H1",-1.72212266143549,-3.29921468975995
"STK32C",1.16973488611147,2.24970351924774
"RNF34",-1.00289386081338,-2.00401576913935
"CDC25C",-1.27745871070159,-2.42411595577687
"EPS15L1",1.16830454576666,2.24747418664407
"RND1",3.99714249247813,15.9683405913072
"CBL",1.24279741393413,2.36656970181475
"RAPGEFL1",1.96856583575624,3.91378860989226
"PROC",1.58812714250902,3.00658791045339
"MRAP2",-1.37203970352135,-2.58836254071629
"MAP1LC3A",3.06902450722899,8.39205717624318
"HOXB4",-1.38399324643433,-2.60989767785715
"TBX19",1.78667132944253,3.45017927889547
"UBAP2L",-1.3049309640688,-2.47071904242656
"SEMA7A",5.68721192067104,51.5254009321933
"THG1L",-1.25027971053713,-2.37887540301729
"PTPN13",1.66398886216763,3.1689147790855
"VWCE",3.67551783623162,12.7773596223191
"SERF1A",-1.0260737629086,-2.03647451886107
"COL4A2",-1.08866558591974,-2.12677230670248
"ARVCF",-2.91509678753156,-7.5427823005858
"SHF",1.55926056108975,2.94702757792553
"ZNF239",-1.08633638641387,-2.12334144971936
"LAT2",1.12126688289871,2.17537916598694
"ADORA2B",1.45818198409553,2.74761903450876
"XLOC_010591",1.63143063949415,3.09820077564795
"PLA2G10",2.4184666843037,5.34602537103505
"HSD17B11",-1.04666287891728,-2.06574600674201
"IL20RB",1.60313039414596,3.03801795037571
"CSRNP1",2.29416996883259,4.90471724767404
"CTSK",1.67975166188116,3.2037279896008
"PRKAB2",1.17836766605707,2.26320562266766
"ZCCHC3",-1.62052240163747,-3.07486357287408
"USP20",1.17392736438085,2.25625067620657
"MICALCL",3.04525042387267,8.25489820025025
"HIST1H2AL",-1.83378740760728,-3.5647166560164
"RIMS3",5.6020669775657,48.5724710348916
"DTX3L",-2.07863076778784,-4.22406128947377
"ZBTB46",3.62680868502532,12.3531638747614
"EEF1DP3",1.77143446187065,3.41393232979694
"SYNPO",5.38966041889083,41.9227200052703
"CHDH",-1.50274368418572,-2.83381128038731
"LOC338620",1.58511538915131,3.00031793939929
"TDP1",-1.09100917093523,-2.13022994820635
"MFGE8",1.61924605788819,3.07214446226916
"UCN",1.07173238907293,2.1019558823121
"UTP20",-1.2376752082984,-2.35818223084257
"RIMKLA",1.17062814799747,2.25109688139705
"KRCC1",-1.44181758639493,-2.71662905822694
"ASB6",1.50768806100492,2.84353992553603
"AGT",2.12884269091398,4.37366490673506
"COQ10A",1.27570296113362,2.42116761837675
"ARMCX5",-1.6145264439571,-3.06211070963054
"CMIP",1.05384875016201,2.07606087877836
"EBAG9",-1.10069030489813,-2.14457282102569
"JDP2",1.12872980860378,2.18666135342253
"PTK2B",1.80908304432837,3.50419496273071
"UNKL",-1.1309805657554,-2.19007543933806
"SCHIP1",2.65592815468951,6.30251721916491
"SLC25A28",1.06168503833799,2.0873681017718
"RHOBTB3",1.33373231834122,2.52053907193276
"DDX17",-1.23197770418076,-2.34888764176953
"TRIP10",1.01224011667848,2.01704059042219
"GJB1",-1.35964328229344,-2.56621719926942
"LOC100288602",-1.84147157214366,-3.58375390663806
"LOC100289255",-1.10494999668342,-2.15091422967142
"TMEM110",1.53109572301703,2.89005254487483
"HYLS1",-1.65833212017806,-3.15651393505617
"UBE2D4",-1.07144894448282,-2.1015429540885
"TNNC1",2.30527509109887,4.94261691003028
"ABCB9",2.5739930069912,5.95455215778428
"CCP110",1.32517587972466,2.50563432185078
"PRPH",3.87100230906941,14.6314648500042
"MKNK2",1.37535560718644,2.59431849918387
"RAB36",2.49925529125309,5.65393497575651
"GPATCH1",1.23800407548439,2.35871984768552
"IQSEC1",1.21008657434148,2.31351519482483
"TMEM206",1.77608447854256,3.42495368411991
"LOC100127909",-1.8176644214194,-3.52510057901468
"VPS36",-1.07816307433799,-2.11134607677359
"CREBBP",-1.23798259193772,-2.35868472363699
"BAI2",3.87204754803695,14.6420692523054
"DAAM1",1.42192331075193,2.67942477105876
"NAP1L5",2.7257552313607,6.61506453590601
"HEG1",4.31323907889007,19.8799066712768
"XLOC_014161",-1.74654900987326,-3.35554943119848
"ZNF555",1.60056153275959,3.03261327177932
"LOC728739",-2.82014883867162,-7.06235253521235
"ZSCAN5A",-2.22458565619178,-4.67376648992693
"FBXO44",3.84369352528283,14.3571105757535
"VWA5B2",2.42135956445279,5.35675593165903
"SEPT6",3.84274176207216,14.3476421413851
"TMEM145",1.51814392120713,2.86422319898682
"C18orf45",2.07872726957856,4.22434384614754
"PHF2",-1.67172360322639,-3.18594995076731
"PTPRJ",1.02486544160532,2.0347695948936
"F3",1.3701617013038,2.58499537856583
"JARID2",1.17291139502954,2.25466234705219
"TSC22D2",1.74710591634081,3.35684498421223
"CRADD",-1.63894077191649,-3.11437090492696
"TRAPPC2P1",-1.04859519324318,-2.06851467569942
"C14orf43",1.02678424684714,2.03747766833302
"LRRC66",-2.41432063514854,-5.33068389909224
"LOC100652974",-2.96502726961314,-7.80840167809483
"PHF10",-1.03153317912888,-2.04419550246727
"C7orf53",1.4090604786096,2.65564164046329
"XLOC_002275",-1.31092136058738,-2.48099935572727
"PRSS53",1.73206173870874,3.3220222559817
"GABRP",-1.67338641187952,-3.18962410165471
"JAG1",1.66002520872566,3.16022046663186
"ZNF33A",-1.92876071249904,-3.80728010059475
"SMAD1",-2.55438208249893,-5.87415804668111
"TMEM92",1.22770954718538,2.34194881849723
"PRDM8",-1.69034452964628,-3.22733766457847
"QRICH1",-1.07778750027288,-2.11079650558937
"NEAT1",1.3788136252517,2.60054431973662
"ASPSCR1",-1.08242825262381,-2.11759728848665
"LOC100652764",-3.03071690967478,-8.1721569370938
"NTN5",5.16086449171208,35.7746188637537
"MARVELD3",-1.39437497534254,-2.62874641114686
"ST3GAL5",2.58662024183173,6.00689831398577
"CENPBD1",-1.14814663261289,-2.21628994352063
"MAFF",1.2356216236277,2.35482789626687
"INCENP",-1.0702670489783,-2.09982201724668
"KATNB1",1.04436911463009,2.06246425314854
"SEMA6C",2.29501654773615,4.90759619890254
"SNX27",1.20605403165308,2.30705761216536
"DNAJC5",1.12917053499004,2.18732945482054
"CISD2",-1.0485244041004,-2.0684131817702
"SNAPC5",-1.34982143218368,-2.54880575979458
"PTPN18",-1.17115812871706,-2.2519239841957
"MAP3K10",1.16357271946095,2.24011487911439
"C7orf55",-1.38997654044181,-2.62074419164126
"CYP2B6",1.31700196853916,2.4914782307272
"SDCBP2",1.16558529329711,2.24324204220812
"TNNI2",-1.28065797558217,-2.42949754662549
"DIXDC1",2.0416579129708,4.11718396507436
"OCEL1",1.24203259331786,2.3653154370115
"TACO1",-1.46982442867301,-2.7698818300371
"UBXN8",-2.37258535350383,-5.17868337068046
"MRPS18B",-1.11399690822963,-2.16444465052921
"ZNF277",1.00232989259262,2.00323252645861
"HIST1H4I",-1.03598005350551,-2.05050612557793
"MTPAP",-1.23700018092782,-2.35707911122371
"PRKACA",1.1135069749556,2.16370973886388
"KLHL26",2.07547692601775,4.21483725412092
"LOC100508950",2.59205050672622,6.02955072063713
"HNMT",-1.78531099338707,-3.4469275929206
"OMA1",-1.33798000224728,-2.52797115547898
"XLOC_003406",-1.00903760314977,-2.01256810292796
"RNFT2",1.19735118171021,2.29318251141365
"SCARNA17",1.01024379600826,2.01425145268998
"HOXB13",1.17714570840795,2.26128950701435
"SLC29A4",2.46050544912425,5.5040952980817
"CASP9",1.01937703522027,2.02704348046894
"TMEM170B",1.82391383962821,3.54040361266131
"KRT42P",3.72981131784385,13.2673774521728
"OAS1",1.40789574647724,2.65349852440823
"QPCTL",1.04953105848636,2.06985694066656
"BCL7B",-1.32458802435784,-2.50461355828633
"ABCG4",5.31146710373764,39.7110087440812
"PLK5",5.31230980186609,39.7342112693616
"CXADRP3",1.09701777350713,2.13912052883798
"RSRC1",-1.60504476360378,-3.04205189309125
"WWC3",1.61830964353048,3.07015106333365
"LOC647979",-2.66221915060357,-6.33005989548697
"TMC8",1.94146322967902,3.84095012282264
"MON1B",-1.03031210176634,-2.04246605532936
"SCAF8",-1.6285185729574,-3.09195339342861
"MRPL42P5",1.52690968156953,2.88167908749072
"MIR17HG",-3.37448033332597,-10.3709800803594
"RGL1",3.69846228226924,12.9821937026339
"ITPKB",-2.40689075696103,-5.30330145202581
"ZFAND2A",1.35410054962798,2.55637688865153
"DENND3",2.8434086474535,7.17713793403745
"PARVA",-1.11108820005433,-2.16008517377328
"PDZK1IP1",-1.07502061180081,-2.1067521708874
"TBC1D20",1.41314627241233,2.66317322741834
"KIAA1549",1.62682425874006,3.08832430658977
"PRSS36",-1.53373182479288,-2.89533809513484
"C5orf30",-1.16748894908134,-2.24620398441154
"SYT13",1.0144543469968,2.0201386959706
"GTPBP3",1.28444074861776,2.43587609273022
"NOXA1",1.0865193711129,2.12361078150909
"C16orf93",1.36544660644046,2.57656074601461
"GALNS",1.03430384232745,2.04812510584843
"UBTF",-2.13084936766468,-4.37975256767702
"SPRR1A",1.92930180647826,3.8087083183796
"RASSF4",3.66860684581599,12.716298177314
"XRCC4",-1.49291545295196,-2.81457180192393
"ERI1",1.39510558058746,2.6300779900664
"SLC38A10",1.0231028147501,2.03228511315797
"ACCS",-1.75271622351469,-3.36992439249404
"FGD6",1.47220519888385,2.77445652955283
"CSGALNACT2",2.34702493237136,5.08773995153366
"REC8",1.31708138050346,2.49161537587579
"TCFL5",1.19332538562693,2.28679237611933
"SOX8",1.95057809574764,3.86529384968904
"LOC100288911",2.41039258766696,5.31618970661479
"PI4KAP2",1.57625086160047,2.98193924007587
"PACSIN3",3.67027355023221,12.7309974429495
"CHRNA10",1.32242073154956,2.50085382005215
"CHST4",-2.20440307852121,-4.60883806542825
"ZNF830",-1.01199306346365,-2.01669521341339
"ZFP64",-1.9384055881099,-3.83281825027804
"PARP10",-1.22189087038586,-2.33252229418944
"LOC100128292",1.76893302020131,3.40801815304954
"TMX4",-1.10782448809247,-2.15520408152722
"HSPA12A",3.63965097757949,12.4636176627315
"UFL1",-1.26942675619181,-2.41065760874819
"GGTLC2",1.37175961479754,2.58786007777654
"PTGS1",2.81555818771776,7.03991586792027
"AP2A1",1.06661424907454,2.0945121441266
"LOC643733",-1.30421647736696,-2.46949573549375
"SOX4",-1.54369559808687,-2.91540355620399
"WARS2",-1.74058338448938,-3.34170269324816
"SPAG7",-1.2995940272398,-2.46159603886568
"XLOC_l2_011291",1.88393214023487,3.69079636326389
"ADRBK2",1.11511479668112,2.16612244471465
"SNRNP48",1.38987308443114,2.62055626417901
"CXorf26",-2.20515813615192,-4.61125080620233
"TMPO",-1.62045840155084,-3.07472717040194
"ZNF584",1.26511563245152,2.40346472977166
"HIST1H3I",-1.26224918467215,-2.39869409821398
"XLOC_002133",1.50431015244331,2.83688988405888
"CTU2",1.04301158821728,2.06052445800698
"FBXL3",-1.34505102058434,-2.54039180387149
"MARCH3",1.31562964858109,2.48910941433872
"ZMYND8",-1.53468350153297,-2.89724864092085
"PBRM1",-1.03714750600085,-2.05216610032331
"LUZP1",1.21174562575484,2.31617719082249
"KBTBD4",-1.95499076580124,-3.87713445144596
"SLC30A1",1.05558720813357,2.07856405504097
"SYNGR3",3.60632984361094,12.1790512269686
"ARID2",-1.6209671672074,-3.07581166255255
"RASIP1",2.54646065897004,5.84199311933357
"LOC100129250",-1.60134011492193,-3.03425033003946
"LEPREL2",1.27951911613569,2.42758046479892
"CLDN23",1.5438722434123,2.91576054359549
"RBM45",-1.42229738149739,-2.6801195986868
"EAPP",-1.15008959889566,-2.21927676853202
"STXBP1",1.22487583305224,2.33735332188513
"LDOC1L",-1.77507194012309,-3.42255076428918
"TMCC3",1.94414590831938,3.84809898008799
"KIF15",-1.09630442051541,-2.13806308371704
"CCK",4.66859607112787,25.4324064133981
"C9orf103",-1.53564617617734,-2.89918254828467
"HDAC10",1.58403197964766,2.99806565970462
"LOC100506268",1.55569536248587,2.93975385282675
"SREK1",-1.36984912155148,-2.58443536438087
"KCTD6",1.59629490185175,3.02365786054077
"FEM1C",1.18828653676083,2.27881931069912
"HOXC12",5.13909758142147,35.2389145583511
"SLC2A4",5.14022912175834,35.2665641262608
"ASPHD2",5.14022912175834,35.2665641262608
"LOC100507639",1.86544510178791,3.64380335100109
"TPST2",1.13513656753707,2.19639353142754
"LOC100507002",3.98999304888057,15.8894033692978
"NETO2",-1.15462616334906,-2.2262662830845
"TIGD3",2.16104978823702,4.47240174636109
"GBA2",1.08209062884374,2.11710178005974
"HYAL3",1.22753408830233,2.34166401074114
"ETV2",-1.14126541481503,-2.20574408292814
"N6AMT2",-1.13410669043582,-2.19482618132634
"TTC25",2.72913869829855,6.63059665978321
"XLOC_004804",-2.29791023783529,-4.91744950370223
"ZNF204P",3.54003673929959,11.6320763542453
"FERMT1",-2.00724564324614,-4.02013972024701
"C10orf116",1.42465171659882,2.68449685849221
"ZMYM6NB",-1.00133775854503,-2.00185538721105
"KLHL35",-1.22336548753868,-2.33490764641417
"P4HA2",1.13254318518499,2.19244885046872
"SNORA17",1.44544890337281,2.72347552721485
"FUNDC1",-1.25986821443598,-2.39473864755296
"PRO0628",1.09351801419167,2.13393763593265
"PSCA",-2.10503171324719,-4.30207212871542
"UBIAD1",-1.1537976807988,-2.22498819365642
"TTK",-1.20665343954365,-2.30801634274457
"IL10RA",5.08080595082461,33.8434784247947
"COX19",1.12498859948156,2.18099823049704
"CCDC157",1.29452029951332,2.45295420416588
"ATP13A3",1.16712058626288,2.24563053514894
"FAM172A",-1.35550030630967,-2.55885838473619
"C11orf52",-1.61006808760438,-3.0526624841063
"TFCP2",-1.12942341680765,-2.18771289297859
"CCDC153",1.90075144733486,3.73407640419392
"LOC100128851",-1.33448018653149,-2.52184601457066
"WIBG",-1.98821136002569,-3.96744812583459
"LOC100509213",1.03345697186518,2.04692319718044
"RDH12",3.50541485309431,11.3562519186719
"RASAL1",2.31216735659918,4.96628603555258
"XLOC_l2_005020",1.38547731517015,2.61258380367967
"KIAA0240",-1.86342128559851,-3.63869539816518
"MAMSTR",1.57532376866293,2.98002362613104
"POLR2H",-1.25140857501922,-2.38073752826213
"C16orf53",-1.36604754177137,-2.57763420149681
"PLEKHH2",1.93724575860252,3.82973816117486
"LINC00338",-1.5589939149295,-2.94648294378526
"CD52",2.03339466905644,4.09366960535529
"ATG4A",1.1825815391061,2.26982573452256
"CCDC58",-1.3433856889494,-2.53746107081594
"SCML1",1.33239352710499,2.51820114861092
"SLC22A5",1.09665118426913,2.13857704672924
"FJX1",-1.35448363387719,-2.55705578316802
"SCYL3",-1.59481245189745,-3.02055247849587
"UNK",-1.13785553140873,-2.20053685034694
"ECI2",1.28383705567861,2.43485701833772
"ANGEL2",-1.84717645984502,-3.59795329685966
"G0S2",1.27089033095287,2.41310439601714
"CLU",1.01814958984638,2.02531960470823
"MFNG",2.28608721575906,4.8773152174735
"JSRP1",5.014313532871,32.3190644820588
"FBXO2",4.74154505740683,26.7514476073255
"HMGA2",-2.1218198356374,-4.35242619993175
"KDELC1",1.61779547756021,3.06905707888501
"SNRNP35",-1.15763242065723,-2.2309101662498
"SNUPN",-1.23424326145454,-2.35257914960585
"SNORD76",1.22317698906997,2.33460259388965
"PVR",1.91204051449087,3.76341011455501
"FAM91A1",1.14624249894831,2.21336671411287
"ITM2B",-1.25475931628794,-2.3862733526929
"LOC100505644",-2.61281538400896,-6.11696229791961
"TMEM169",5.0107580344475,32.2395127414422
"C18orf56",-1.20546740397544,-2.30611970866383
"C1orf131",-1.28834163797643,-2.44247134726539
"FAM192A",-1.13168158197412,-2.19113987182148
"FGD3",-1.23838679680481,-2.35934565709016
"SPIN2B",-1.70692366045879,-3.26463943314657
"C2CD4C",1.32854631718683,2.51149485091137
"XLOC_l2_010064",-1.79569835943786,-3.47183493873287
"FAM83E",-1.02996677158685,-2.04197721968407
"KRT12",3.43848334507581,10.8414314084261
"ADRB1",2.43640719437799,5.41292048179655
"SNORD99",1.18388271396138,2.27187382670463
"DZANK1",2.20056585253725,4.59659593915388
"HSCB",-1.01835025921984,-2.02560133291209
"IL11RA",2.35646292396219,5.12113263232998
"EPHB2",2.7959760335135,6.94500644730175
"RNU11",1.46875687892274,2.76783296121688
"MYO10",1.16929926361307,2.24902432267754
"HNRNPCL1",-5.07026929431634,-33.5972045649064
"C16orf87",1.2417080382041,2.3647833849453
"PTBP1",-1.59915647543417,-3.0296612125228
"CD46",1.04160701189984,2.05851935271235
"PIK3CD",4.94954896930169,30.900300634087
"FAM83B",-1.86179837576584,-3.63460447516999
"C20orf94",-1.0480251504147,-2.06769751822652
"FLJ23867",1.41372293975507,2.66423795139679
"SH2D4A",-1.51771502740263,-2.86337183056344
"MYH9",1.35833669391962,2.56389413612056
"LOC643037",4.94457819404069,30.794017504847
"DHRS9",1.62790933191817,3.09064795662149
"PSIP1",-3.08660309621047,-8.49493610528459
"POLR3B",-1.2475342169321,-2.37435263386987
"C10orf32",-1.14355870453242,-2.20925309391419
"LOC153684",-1.28692815387228,-2.44007950170377
"UBXN11",1.19794270952529,2.29412294534425
"MECOM",-1.0902348095017,-2.12908686165719
"NFKB2",1.61133784637631,3.05535040574791
"TGM2",1.02298543431779,2.03211976927434
"IRAK2",1.08686108655234,2.12411383760789
"NUP50",-1.09336886024917,-2.13371702883971
"XLOC_005473",-2.25727590396298,-4.78087903713311
"LOC643072",-2.34598278491088,-5.08406609078204
"PRDM1",3.36258731982698,10.2858372024208
"DLK2",3.36258731982698,10.2858372024208
"GLI1",1.81669345265006,3.52272889897749
"FAM46C",2.88882821873765,7.40668621582356
"BEST1",4.88038471866834,29.4538581348217
"RNF19B",1.66009843943241,3.16038088241297
"POU3F1",1.04131270126037,2.05809945638096
"LOC100506130",-1.99811260117129,-3.99477044081181
"SEC23A",-1.04916439353998,-2.06933094762786
"NUF2",-1.12437863882574,-2.18007631568647
"SLC38A11",-1.73214947534955,-3.32222428893249
"GNA12",1.19163607963573,2.28411625184174
"ICOSLG",1.2333041872096,2.35104831490809
"PTPRU",4.87654665111847,29.375604826534
"ELOVL3",4.87633052259967,29.3712044298856
"PHF17",-1.77159823887444,-3.41431990674825
"OR51E1",-4.84159676835395,-28.6725193291751
