"","HT.29.cells.treatment.sample.3","HT.29.cells.treatment.sample.2","HT.29.cells.treatment.sample.1","HT.29.cells.control.sample.3","HT.29.cells.control.sample.2","HT.29.cells.control.sample.1"
"SLC41A2",290.170215619564,309.009444618375,204.320670768637,330.533073514993,291.136151176021,163.534567963919
"LOC105369952",0,0,1.00157191553253,1.88876042008568,3.74451641383949,4.33204153546807
"NOPCHAP1",139.782994235338,138.950555633766,109.171338793046,171.877198227797,114.207750622105,135.376297983377
"ALDH1L2",573.592286689836,427.221111351579,366.575321084907,908.49376206121,830.346514768908,282.665710189291
"LOC414300",2.89206194969665,4.14777778011242,1.00157191553253,8.49942189038554,5.61677462075924,3.24903115160105
"WASHC4",732.655693923152,503.955000283658,484.760807117746,965.15657466378,615.972950076597,323.820104776238
"APPL2",570.70022474014,504.991944728687,456.716793482835,517.520355103475,520.48778152369,371.472561666387
"C12orf75",502.254758597319,652.238055922677,601.944721235052,484.467047751976,565.421978489764,618.398929188066
"LOC105369957",16.388351048281,7.25861111519673,10.0157191553253,10.3881823104712,9.36129103459874,5.41505191933508
"LOC105369958",1.92804129979777,0,2.00314383106507,3.77752084017135,0,2.16602076773403
"LOC124903006",0.964020649898884,2.07388889005621,3.0047157465976,5.66628126025703,0.936129103459874,2.16602076773403
"NUAK1",406.816714257329,400.260555780848,322.506156801476,387.195886117564,400.663256280826,359.559447443849
"CKAP4",2577.79121782962,2685.68611262279,2510.94079224006,2145.63183721733,2359.04534071888,2666.37156508059
"LOC124903008",13.4962890985844,8.29555556022483,19.0298663951181,12.2769427305569,14.0419365518981,2.16602076773403
"TCP11L2",149.423200734327,116.137777843148,107.168194961981,101.993062684627,90.8045230356077,77.9767476384252
"POLR3B",252.573410273508,186.650000105059,167.262509893933,339.032495405379,273.349698210283,164.617578347786
"RFX4",0,1.0369444450281,2.00314383106507,4.72190105021419,2.80838731037962,0
"LOC100505978",0.964020649898884,3.11083333508431,1.00157191553253,0,1.87225820691975,4.33204153546807
"RIC8B",246.789286374114,225.016944571099,213.33481800843,353.198198556021,250.882599727246,197.107889863797
"TMEM263-DT",26.9925781971688,29.0344444607869,40.0628766213013,23.6095052510709,36.5090350349351,27.0752595966754
"TMEM263",1228.16230797118,1133.38027841572,948.488604009309,1240.91559599629,1138.33298980721,694.209656058757
"MTERF2",143.639076834934,127.544166738457,114.179198370709,191.709182638696,147.90839834666,101.8029760835
"CRY1",281.494029770474,238.497222356464,225.35368099482,329.58869330495,255.563245244545,194.941869096063
"ABTB3",12.5322684486855,14.5172222303935,13.0204349019229,17.9432239908139,14.978065655358,20.5771972934733
"PWP1",1064.27879748837,1095.01333394968,942.479172516114,1086.03724154926,998.849753391685,937.886992428836
"PRDM4",347.047433963598,320.415833513684,271.425989109316,352.253818345979,375.387770487409,228.51519099594
"LOC728739",12.5322684486855,13.4802777853653,7.01100340872773,15.1100833606854,23.4032275864968,10.8301038386702
"FICD",78.0856726418097,98.5097222776699,89.1399004823954,97.2711616344123,126.377428967083,96.3879241641645
"SART3",749.044044971433,738.30444486001,754.183652395997,754.559787824228,888.38651918342,832.834985193736
"ISCU",752.900127571029,832.666389357567,903.417867810345,815.944501477012,897.747810218019,916.226784751496
"SELPLG",4.82010324949442,5.18472222514052,8.01257532426026,7.5550416803427,1.87225820691975,3.24903115160105
"CORO1C",1718.84881876971,1723.40166763671,1576.47419504821,1420.34783590443,1491.25366181158,1393.83436403685
"SSH1",540.815584593274,613.871111456637,425.668064101326,642.17854282913,644.056823180393,467.860485830551
"LOC101929204",0,1.0369444450281,4.00628766213013,7.5550416803427,0.936129103459874,3.24903115160105
"USP30",273.781864571283,261.310000147082,239.375687812275,244.594474401095,265.860665382604,222.017128692738
"ALKBH2",289.206194969665,255.088333476914,353.554886182984,243.650094191052,289.263892969101,315.156021705302
"UNG",1710.17263292062,1856.13055660031,1932.03222506226,1640.38842484441,1757.11432719418,1945.08664942516
"ACACB",222.688770126642,216.721389010874,215.337961839495,260.648937971823,230.287759451129,223.100139076605
"LOC105369974",5.78412389939331,10.369444450281,2.00314383106507,5.66628126025703,1.87225820691975,5.41505191933508
"FOXN4",64.5893835432253,87.1033333823607,64.1006025940821,77.4391772235127,73.0180700698701,57.3995503449519
"MYO1H",9.64020649898885,1.0369444450281,2.00314383106507,5.66628126025703,7.48903282767899,5.41505191933508
"KCTD10",792.424974216883,858.59000048327,830.30311797647,741.338464883628,743.28650814714,894.566577074155
"UBE3B",477.190221699948,470.772778042759,423.664920270261,512.798454053261,535.465847179048,496.018755811094
"MMAB",431.8812511547,531.952500299417,580.911711008869,522.242256153689,473.681326350696,714.786853352231
"MVK",192.804129979777,203.241111225508,260.408698038459,174.710338857925,248.074212416867,386.634707040525
"FAM222A",69.4094867927197,57.0319444765457,77.121037496005,76.4947970134699,87.9961357252281,110.467059154436
"FAM222A-AS1",19.2804129979777,26.9605555707307,19.0298663951181,19.8319844108996,12.1696783449784,25.9922492128084
"TRPV4",4.82010324949442,3.11083333508431,10.0157191553253,3.77752084017135,0.936129103459874,3.24903115160105
"GLTP",588.05259643832,608.686389231497,607.954152728248,509.02093321309,561.677462075924,726.699967574768
"TCHP",208.228460378159,134.802777853653,150.23578732988,286.14720364298,174.120013243537,177.613702954191
"GIT2",771.216519919108,717.565555959448,639.002882109756,953.824012143266,864.983291596923,668.217406845949
"ANKRD13A",1586.77798973356,1666.36972316016,1531.40345884924,1356.12998162152,1420.10784994863,1404.66446787552
"C12orf76",113.754436688068,101.620555612754,111.174482624111,68.9397553331272,99.2296849667466,95.3049137802974
"IFT81",504.182799897117,431.368889131691,453.712077736237,594.015152116945,429.683258488082,305.408928250499
"ATP2A2",6247.81783199467,6224.77750350371,5167.10951223234,6583.27444420862,6600.64630849557,5491.94565658964
"LOC124903014",0.964020649898884,9.33250000525293,6.0094314931952,5.66628126025703,0.936129103459874,7.58107268706911
"ANAPC7",1233.94643187057,1332.47361186111,1490.33901031241,1508.17519543841,1379.85429849985,1535.70872432343
"ARPC3",1950.21377474544,2156.84444565846,2531.97380246624,1655.4985082051,1982.72144112801,2405.36606256864
"GPN3",533.103419394083,502.91805583863,553.869269289491,563.794985395574,586.952947869341,539.339171165774
"FAM216A",359.579702412284,386.780277995483,485.762379033278,287.091583853023,371.64325407357,481.939620820822
"LOC124903016",0,3.11083333508431,3.0047157465976,5.66628126025703,0.936129103459874,3.24903115160105
"VPS29",1656.18747652628,1698.51500095603,1919.01179016033,1577.11495077154,1728.09432498693,1939.67159750583
"LOC124903015",82.9057758913041,58.0688889215738,72.1131779183424,94.4380210042838,67.4012954491109,28.1582699805424
"RAD9B",22.1724749476743,19.701944455534,26.0408698038459,28.3314063012851,11.2335492415185,9.74709345480315
"PPTC7",523.463212895094,453.144722477281,357.561173845114,567.572506235746,590.69746428318,337.899239766509
"TCTN1",640.109711532859,700.974444838998,595.935289741857,568.516886445788,661.843276146131,662.802354926614
"HVCN1",3.85608259959554,5.18472222514052,0,4.72190105021419,0.936129103459874,4.33204153546807
"PPP1CC",3615.07743712082,3455.09889083364,3127.9090922081,3928.62167377821,4015.0577247394,2723.77111542555
"CUX2",16.388351048281,15.5541666754216,7.01100340872773,11.3325625205141,10.2974201380586,5.41505191933508
"PHETA1",84.8338171911018,98.5097222776699,74.1163217494074,113.325625205141,90.8045230356077,114.799100689904
"LINC02356",2.89206194969665,0,2.00314383106507,3.77752084017135,1.87225820691975,3.24903115160105
"SH2B3",211.120522327856,175.24361120975,152.238931160945,200.208604529082,236.840663175348,178.696713338058
"LOC124903019",8.67618584908996,6.22166667016862,1.00157191553253,7.5550416803427,5.61677462075924,0
"ATXN2",856.050337110209,844.072778252876,734.152214085347,1103.03608533003,850.005225941565,781.933497151986
"ATXN2-AS",3.85608259959554,8.29555556022483,6.0094314931952,1.88876042008568,3.74451641383949,3.24903115160105
"BRAP",418.384962056116,428.258055796607,323.507728717008,476.912006071633,418.449709246563,384.468686272791
"ACAD10",375.968053460565,404.40833356096,369.580036831505,328.644313094908,314.539378762518,405.045883566264
"ALDH2",956.308484699693,1117.8261117403,1250.96332250013,906.605001641125,1051.27298318544,1180.48131841505
"MAPKAPK5-AS1",262.213616772497,277.901111267532,299.470002744227,226.651250410281,281.774860141422,284.831730957025
"MAPKAPK5",538.887543293476,514.324444733939,484.760807117746,580.793829176345,594.44198069702,497.101766194961
"TMEM116",97.3660856397873,167.985000094553,133.209064765827,129.380088775869,149.78065655358,108.301038386702
"ERP29",2293.40512610945,2702.27722374324,3078.83206834701,2256.12432179234,2927.27570651902,3288.01952542026
"LOC124903021",24.1005162474721,15.5541666754216,25.0392978883133,34.942067771585,35.5729059314752,17.3281661418723
"NAA25",729.763631973456,543.358889194726,443.696358580912,1131.36749163132,843.452322217346,368.223530514786
"TRAFD1",1700.53242642163,1939.08611220255,2095.28844729406,1236.19369494608,1329.30332691302,2119.45132122775
"HECTD4",440.55743700379,395.075833555708,341.536023196594,596.848292747074,498.020683040653,328.152146311706
"RPL6",4298.56807789913,4841.49361383622,5407.48677196015,4053.27986150386,4773.3222985419,5809.26769906268
"PTPN11",2054.32800493452,1663.25888982508,1431.24626729599,2681.09541631162,2325.34469299433,1210.80560916332
"LOC124903024",3.85608259959554,0,0,4.72190105021419,0.936129103459874,0
"OAS1",442.485478303588,437.59055580186,561.881844613751,328.644313094908,415.641321936184,505.765849265897
"OAS3",976.55291834757,826.444722687399,833.307833723067,898.105579750739,868.727808010763,894.566577074155
"DTX1",0.964020649898884,3.11083333508431,7.01100340872773,0.944380210042838,0.936129103459874,5.41505191933508
"RASAL1",36.6327846961576,38.3669444660398,27.0424417193784,20.7763646209424,39.3174223453147,36.8223530514786
"CFAP73",3.85608259959554,0,5.00785957766267,5.66628126025703,1.87225820691975,4.33204153546807
"DDX54",860.870440359704,897.993889394338,1024.60806958978,700.730115851786,773.242639457856,1228.1337753052
"RITA1",365.363826311677,437.59055580186,497.781242019669,363.586380866493,418.449709246563,620.5649499558
"IQCD",39.5248466458543,39.4038889110679,34.0534451281061,34.942067771585,31.8283895176357,38.9883738192126
"TPCN1",598.656823587207,531.952500299417,593.932145910792,552.46242287506,573.847140420903,629.229033026736
"SLC8B1",579.37641058923,560.986944760204,555.872413120556,501.465891532747,521.42391062715,578.327544984987
"PLBD2",738.439817822545,752.821667090403,622.977731461236,712.0626783723,843.452322217346,872.906369396815
"SDSL",89.6539204405963,110.953055618007,138.21692434349,75.550416803427,113.271621518645,157.036505660717
"LHX5",2.89206194969665,5.18472222514052,3.0047157465976,7.5550416803427,2.80838731037962,7.58107268706911
"LINC01234",39.5248466458543,23.8497222356464,23.0361540572483,34.942067771585,30.8922604141758,38.9883738192126
"RBM19",319.090835116531,265.457777927195,317.498297223813,271.037120282294,304.241958624459,302.159897098898
"TBX3",241.96918312462,213.610555675789,186.292376289051,215.318687889767,219.99033931307,177.613702954191
"MED13L",747.116003671635,658.459722592846,458.7199373139,920.770704791767,743.28650814714,387.717717424392
"LINC00173",45.3089705452476,32.1452777958712,38.0597327902363,25.4982656711566,11.2335492415185,9.74709345480315
"MAP1LC3B2",469.478056500757,570.319444765457,547.859837796296,471.245724811376,498.956812144113,580.493565752721
"SPRING1",619.865277884983,566.171666985345,525.82525565458,658.233006399858,678.693600008408,558.83335807538
"RNFT2",56.8772183440342,67.4013889268267,76.1194655804725,76.4947970134699,57.1038753110523,75.8107268706911
"HRK",101.222168239383,87.1033333823607,68.1068902562122,145.434552346597,135.738720001682,112.63307992217
"FBXW8",134.962890985844,118.211666733204,85.1336128202653,124.658187725655,107.654846897885,99.6369553157655
"TESC",272.817843921384,356.708889089668,459.721509229433,149.212073186768,224.67098483037,450.532319688679
"FBXO21",1702.46046772143,1755.54694543258,1707.68011598297,1470.3999870367,1544.61302070879,1421.99263401739
"KSR2",33.740722746461,42.5147222461523,27.0424417193784,34.942067771585,26.2116148968765,35.7393426676115
"RFC5",1328.42045556066,1557.49055643221,1340.10322298253,1274.91328355783,1307.77235753344,1469.64509090754
"WSB2",451.161664152678,476.994444712928,481.756091371148,328.644313094908,454.022615178039,518.761973872301
"LOC124903030",0.964020649898884,3.11083333508431,1.00157191553253,5.66628126025703,1.87225820691975,4.33204153546807
"VSIG10",440.55743700379,404.40833356096,380.597327902363,456.135641450691,466.192293523017,373.638582434121
"LOC124903029",57.8412389939331,33.1822222408993,58.0911711008869,26.4426458811995,43.0619387591542,41.1543945869466
"LOC101928274",111.826395388271,138.950555633766,157.246790738608,174.710338857925,124.505170760163,152.704464125249
"PEBP1",3346.11567579903,3596.12333535746,4054.36311407569,2923.80113029263,3441.2105843185,4519.40233187706
"TAOK3",488.758469498734,442.775278027,374.587896409167,686.564412701143,572.911011317443,311.906990553701
"LOC124903031",0,1.0369444450281,1.00157191553253,5.66628126025703,0,3.24903115160105
"SUDS3",552.383832392061,553.728333645007,502.789101597332,539.241099934461,608.483917248918,437.536195082275
"HSPB8",454.053726102375,495.659444723434,541.8504063031,380.585224647264,366.026479452811,621.647960339667
"PRKAB1",222.688770126642,278.93805571256,271.425989109316,269.148359862209,292.072280279481,349.812353989046
"LOC124903033",2.89206194969665,1.0369444450281,4.00628766213013,3.77752084017135,5.61677462075924,0
"CIT",488.758469498734,393.001944665651,351.551742351919,531.686058254118,467.128422626477,407.211904333998
"BICDL1",68.4454661428208,73.6230555969954,81.1273251581352,103.881823104712,109.527105104805,97.4709345480315
"RAB35",719.159404824568,835.777222692652,780.224522199843,704.507636691957,811.62393269971,1007.19965699633
"RAB35-AS1",44.3449498953487,43.5516666911804,68.1068902562122,42.4971094519277,46.8064551729937,43.3204153546807
"GCN1",3071.36979057785,3265.3380573935,2692.22530895145,2859.58327600971,3134.16023838366,3375.74336651349
"RPLP0",20004.3925060518,24771.5658472764,29469.2504707137,15921.3059611122,22271.4475004139,33559.2427648872
"PXN-AS1",45.3089705452476,65.3275000367705,80.1257532426026,40.608349031842,61.7845208283517,72.5616957190901
"PXN",1636.90706352831,1607.26388979356,1547.42860949776,1638.49966442432,1530.57108415689,1771.80498800644
"LOC124903034",33.740722746461,20.7388889005621,22.0345821417157,57.6071928126131,25.2754857934166,27.0752595966754
"SIRT4",54.9491770442364,54.9580555864895,43.0675923678989,31.1645469314137,60.8483917248918,63.897612648154
"MSI1",56.8772183440342,53.9211111414614,62.097458763017,57.6071928126131,55.2316171041325,64.980623032021
"COX6A1",1474.95159434529,1971.23138999843,2261.54938527246,1385.40576813284,1759.92271450456,2686.94876237407
"TRIAP1",474.298159750251,557.87611142512,527.828399485645,530.741678044075,515.80713600639,518.761973872301
"GATC",1160.68086247826,1222.55750068813,1279.00733613504,1173.86460108325,1344.28139256838,1397.08339518845
"SRSF9",858.942399059906,1030.72277835794,1124.76526114303,798.945657696241,893.067164700719,1198.89249494079
"DYNLL1",3804.025484501,4324.05833576719,5062.94603301695,3387.49181342366,3612.52221025165,5990.13043316847
"NRAV",247.753307024013,283.085833492672,263.413413785056,169.988437807711,239.649050485728,289.163772492493
"COQ5",483.93836624924,543.358889194726,585.919570586532,443.858698720134,510.190361385631,585.908617672056
"RNF10",2162.2983177232,2128.8469456427,1980.10767700782,2300.51019166435,2294.45243258015,2407.53208333638
"POP5",280.530009120575,283.085833492672,328.515588294671,284.258443222894,324.836798900576,357.393426676115
"CABP1-DT",4.82010324949442,3.11083333508431,10.0157191553253,10.3881823104712,1.87225820691975,1.08301038386702
"CABP1",6.74814454929219,3.11083333508431,7.01100340872773,5.66628126025703,3.74451641383949,6.4980623032021
"MLEC",3698.94723366202,3653.15527983401,3348.25491362526,3778.46522038139,3646.22285797621,3913.9995272954
"LOC124903035",21.2084542977755,14.5172222303935,18.0282944795856,7.5550416803427,8.42516193113886,11.9131142225372
"UNC119B",952.452402100098,1017.24250057257,1029.61592916744,923.603845421896,1097.14330925497,962.796231257778
"ACADS",145.567118134732,169.021944539581,221.34739333269,102.937442894669,125.441299863623,183.028754873526
"SPPL3",574.556307339735,618.01888923675,572.899135684609,628.95721988853,532.657459868668,593.489690359125
"C12orf43",194.732171279575,216.721389010874,221.34739333269,194.542323268825,229.351630347669,269.669585582887
"OASL",159.063407233316,115.10083339812,174.273513302661,200.208604529082,186.289691588515,253.424429824882
"P2RX4",128.214746436552,167.985000094553,180.282944795856,120.880666885483,135.738720001682,181.945744489659
"CAMKK2",563.952080190847,491.511666943321,583.916426755467,527.908537413946,583.208431455501,630.312043410604
"ANAPC5",2411.97966604701,2598.58277924043,2793.38407242023,2164.51944141818,2559.37696885929,3142.89613398208
"RNF34",535.99548134378,530.915555854389,532.836259063308,544.907381194718,530.785201661748,578.327544984987
"KDM2B",477.190221699948,467.661944707675,437.686927087717,526.019776993861,481.170359178375,478.690589669221
"KDM2B-DT",1.92804129979777,5.18472222514052,2.00314383106507,0.944380210042838,3.74451641383949,3.24903115160105
"ORAI1",225.580832076339,238.497222356464,233.36625631908,195.486703478867,274.285827313743,328.152146311706
"TMEM120B",220.760728826845,233.312500131323,246.386691221003,223.818109780153,208.756790071552,246.92636752168
"RHOF",257.393513523002,264.420833482166,297.466858913162,231.373151460495,282.710989244882,390.966748575993
"SETD1B",232.328976625631,216.721389010874,242.380403558873,275.759021332509,297.68905490024,259.922492128084
"LINC01089",78.0856726418097,93.3250000525293,131.205920934762,111.436864785055,70.2096827594905,112.63307992217
"HPD",1.92804129979777,4.14777778011242,5.00785957766267,3.77752084017135,9.36129103459874,6.4980623032021
"PSMD9",642.037752832657,689.568055943689,810.271679665819,531.686058254118,571.038753110523,928.139898974033
"CFAP251",5.78412389939331,2.07388889005621,5.00785957766267,4.72190105021419,4.68064551729937,7.58107268706911
"BCL7A",110.862374738372,108.879166727951,109.171338793046,113.325625205141,135.738720001682,105.052007235101
"MLXIP",194.732171279575,181.465277879918,217.34110567056,212.485547259639,207.820660968092,209.021004086334
"B3GNT4",48.2010324949442,78.8077778221359,69.1084621717448,28.3314063012851,41.1896805522344,57.3995503449519
"DIABLO",442.485478303588,464.55111137259,480.754519455616,337.143734985293,355.729059314752,470.026506598285
"LOC101593348",3.85608259959554,6.22166667016862,3.0047157465976,0.944380210042838,1.87225820691975,0
"VPS33A",555.275894341758,570.319444765457,543.853550134165,589.293251066731,610.356175455838,597.821731894593
"CLIP1",941.84817495121,902.14166717445,836.312549469665,1505.34205480828,1086.84588911691,690.960624907156
"ZCCHC8",362.471764361981,264.420833482166,225.35368099482,521.297875943647,448.405840557279,255.590450592616
"RSRC2",649.749918031848,583.799722550822,601.944721235052,690.341933541315,520.48778152369,531.758098478705
"KNTC1",1044.99838449039,752.821667090403,695.090909379578,1372.18444519224,957.660072839451,388.800727808259
"DENR",1437.35478899924,1324.17805630089,1226.92559652735,1524.22965900914,1444.44720663858,1111.16865384756
"CCDC62",13.4962890985844,21.7758333455902,5.00785957766267,16.0544635707282,7.48903282767899,6.4980623032021
"HIP1R",317.162793816733,330.785277963965,386.606759395558,332.421833935079,364.154221245891,445.117267769344
"VPS37B",421.277024005813,524.69388918422,518.814252245852,526.019776993861,501.765199454492,628.14602264287
"ABCB9",52.0571150945398,53.9211111414614,48.0754519455616,50.0521511322704,56.1677462075924,79.0597580222922
"OGFOD2",135.926911635743,157.615555644272,151.237359245412,127.491328355783,159.141947588179,212.270035237935
"ARL6IP4",1092.23539633544,1262.99833404423,1415.22111664747,951.935251723181,1102.76008387573,1577.94612929424
"PITPNM2",212.084542977755,192.871666775227,188.295520120116,214.374307679724,190.034208002354,249.092388289414
"MPHOSPH9",265.105678722193,202.20416678048,139.218496259022,378.696464227178,229.351630347669,94.2219033964304
"MTRFR",271.853823271485,258.199166811998,264.414985700589,254.038276501523,270.541310899903,308.6579594021
"CDK2AP1",1894.30057705131,1986.78555667385,1901.98506759628,1619.61206022347,1857.28014126439,2078.2969266408
"SBNO1",647.82187673205,568.245555875401,444.697930496445,985.932939284723,690.863278353387,333.567198231041
"SBNO1-AS1",4.82010324949442,9.33250000525293,14.0220068174555,3.77752084017135,10.2974201380586,5.41505191933508
"KMT5A",723.015487424163,711.343889289279,732.149070254282,866.941032819325,989.488462357086,786.265538687454
"RILPL2",357.651661112486,406.482222451017,406.638197706208,324.866792254736,395.046481660067,480.856610436955
"SNRNP35",124.358663836956,180.42833343489,160.251506485205,122.769427305569,161.950334898558,171.115640650989
"RILPL1",173.523716981799,157.615555644272,195.306523528844,145.434552346597,179.736787864296,192.775848328329
"LOC124903042",5.78412389939331,2.07388889005621,4.00628766213013,6.61066147029987,10.2974201380586,3.24903115160105
"TMED2-DT",1.92804129979777,13.4802777853653,5.00785957766267,12.2769427305569,14.0419365518981,6.4980623032021
"TMED2",4409.4304526375,4290.87611352629,3776.92769347318,4701.12468559325,4812.63972088721,4151.17880136227
"DDX55",414.52887945652,425.147222461523,413.649201114936,393.806547587863,432.491645798462,421.291039324269
"LOC105370041",10.6042271488877,8.29555556022483,4.00628766213013,2.83314063012851,1.87225820691975,2.16602076773403
"EIF2B1",925.459823902929,941.545556085518,896.406864401617,869.774173449454,1026.93362649548,1124.16477845396
"GTF2H3",653.606000631444,564.097778095288,554.870841205023,621.402178208187,697.416182077606,461.362423527349
"TCTN2",377.896094760363,330.785277963965,307.482578068488,291.813484903237,305.178087727919,283.748720573158
"ATP6V0A2",394.284445808644,362.930555759836,317.498297223813,494.855230062447,441.85293683306,376.887613585722
"DNAH10",3.85608259959554,5.18472222514052,0,1.88876042008568,1.87225820691975,2.16602076773403
"DNAH10OS",4.82010324949442,3.11083333508431,7.01100340872773,3.77752084017135,1.87225820691975,3.24903115160105
"CCDC92",131.106808386248,103.69444450281,116.182342201774,160.544635707282,121.696783449784,120.214152609239
"ZNF664",2704.07792296637,2410.89583469034,1970.09195785249,3789.79778290191,3551.67381852676,1799.96325798698
"NCOR2",1352.52097180813,1356.32333409676,1346.11265447572,1407.12651296383,1366.74849105142,1454.4829455334
"LOC124903044",10.6042271488877,18.6650000105059,20.0314383106507,6.61066147029987,6.55290372421912,34.6563322837445
"LOC105370047",0.964020649898884,3.11083333508431,4.00628766213013,1.88876042008568,0,2.16602076773403
"LOC101927436",1.92804129979777,4.14777778011242,4.00628766213013,0.944380210042838,4.68064551729937,5.41505191933508
"SCARB1",2791.80380210717,2950.10694610496,3286.15745486224,1926.53562848739,2104.4182245778,3397.40357419083
"UBC",46227.6822246012,53227.3953077376,56531.7236284028,35785.3992991533,47132.2281009977,68003.3050133938
"MIR5188",1.92804129979777,2.07388889005621,7.01100340872773,0,2.80838731037962,4.33204153546807
"TRD-GTC2-10",2.89206194969665,8.29555556022483,3.0047157465976,6.61066147029987,3.74451641383949,5.41505191933508
"DHX37",446.341560903184,409.593055786101,405.636625790676,378.696464227178,383.812932418548,531.758098478705
"BRI3BP",1025.71797149241,950.878056090771,922.447734205463,1076.59343944884,1128.03556966915,1016.94675045113
"AACS",614.081153985589,650.164167032621,664.042179998069,600.625813587245,564.485849386304,766.771351777848
"LINC00944",0,0,3.0047157465976,0.944380210042838,1.87225820691975,5.41505191933508
"LOC107984449",2.89206194969665,1.0369444450281,0,3.77752084017135,1.87225820691975,0
"SLC15A4",371.147950211071,371.226111320061,344.540738943191,328.644313094908,364.154221245891,332.484187847174
"LOC124903083",4.82010324949442,3.11083333508431,7.01100340872773,0.944380210042838,6.55290372421912,4.33204153546807
"TMEM132D-AS1",20.2444336478766,38.3669444660398,22.0345821417157,27.3870260912423,31.8283895176357,43.3204153546807
"LOC124903088",26.0285575472699,21.7758333455902,18.0282944795856,33.0533073514993,24.3393566899567,35.7393426676115
"FZD10-AS1",240.041141824822,235.38638902138,268.421273362719,259.70455776178,266.796794486064,265.337544047419
"FZD10",857.014357760108,908.363333844619,911.430443134605,847.109048408426,910.853617666457,1005.03363622859
"STX2",324.874959015924,283.085833492672,262.411841869524,356.03133918615,328.581315314416,288.080762108626
"RAN",5749.41915599695,6416.61222583391,6570.31176589342,5391.46661913456,5938.80303234944,7028.73739129694
"ADGRD1",21.2084542977755,12.4433333403372,15.023578732988,9.44380210042838,14.0419365518981,14.0791349902712
"LOC105370082",101.222168239383,71.5491667069392,81.1273251581352,97.2711616344123,89.8683939321479,75.8107268706911
"SFSWAP",486.830428198937,426.184166906551,452.710505820705,475.96762586159,377.260028694329,498.184776578828
"LOC105370088",2.89206194969665,2.07388889005621,4.00628766213013,4.72190105021419,0.936129103459874,0
"MMP17",87.7258791407985,81.9186111572202,92.144616228993,62.3290938628273,87.0600066217683,97.4709345480315
"LOC124903058",4.82010324949442,3.11083333508431,7.01100340872773,10.3881823104712,4.68064551729937,4.33204153546807
"ULK1",822.309614363748,812.964444902033,863.354991189043,797.056897276155,878.089099045361,781.933497151986
"PUS1-AS1",10.6042271488877,6.22166667016862,9.0141472397928,16.9988437807711,10.2974201380586,20.5771972934733
"PUS1",189.91206803008,190.797777885171,254.399266545263,173.765958647882,242.457437796107,284.831730957025
"EP400",732.655693923152,618.01888923675,559.878700782686,890.550538070396,732.052958905621,517.678963488434
"EP400P1",6.74814454929219,15.5541666754216,11.0172910708579,6.61066147029987,6.55290372421912,7.58107268706911
"LOC107987169",59.7692802937308,61.1797222566581,73.1147498338749,46.2746302920991,58.976133517972,67.146643799755
"DDX51",98.3301062896862,118.211666733204,98.1540477221882,110.492484575012,88.932264828688,121.297162993106
"NOC4L",160.991448533114,221.906111236014,213.33481800843,145.434552346597,161.950334898558,249.092388289414
"LINC02361",9.64020649898885,19.701944455534,20.0314383106507,14.1657031506426,9.36129103459874,18.4111765257393
"GALNT9",5.78412389939331,2.07388889005621,4.00628766213013,0,0,0
"GALNT9-AS1",14.4603097484833,5.18472222514052,11.0172910708579,11.3325625205141,6.55290372421912,18.4111765257393
"MUC8",3.85608259959554,4.14777778011242,9.0141472397928,9.44380210042838,1.87225820691975,4.33204153546807
"FBRSL1",203.408357128665,207.388889005621,202.317526937572,220.040588939981,260.243890761845,292.412803644094
"LOC124903061",7.71216519919108,4.14777778011242,7.01100340872773,8.49942189038554,3.74451641383949,5.41505191933508
"LOC124903062",0,1.0369444450281,3.0047157465976,0.944380210042838,3.74451641383949,1.08301038386702
"POLE",1228.16230797118,1109.53055618007,1062.66780238002,1194.64096570419,1140.20524801413,1315.85761639842
"PXMP2",318.126814466632,353.598055754583,400.628766213013,254.982656711566,337.942606349014,493.852735043359
"LOC124903063",5.78412389939331,3.11083333508431,6.0094314931952,8.49942189038554,4.68064551729937,3.24903115160105
"PGAM5",917.747658703738,943.619444975574,1068.67723387321,737.560944043457,932.384587046034,1319.10664755003
"ANKLE2",1344.80880660894,1260.92444515417,1170.83756925753,1432.62477863499,1408.87430070711,1201.05851570852
"GOLGA3",916.783638053839,903.178611619478,807.266963919222,1038.81823104712,1024.1252391851,972.543324712581
"CHFR",167.739593082406,201.167222335452,222.348965248222,144.490172136554,157.269689381259,239.345294834611
"ZNF605",199.552274529069,152.430833419131,126.198061357099,297.479766163494,185.353562485055,107.218028002835
"ZNF26",144.603097484833,134.802777853653,95.1493319755906,188.876042008568,122.632912553243,51.9844984256168
"ZNF84",290.170215619564,243.681944581604,206.323814599702,322.978031834651,200.331628140413,112.63307992217
"ZNF140",19.2804129979777,14.5172222303935,13.0204349019229,27.3870260912423,14.978065655358,21.6602076773403
"ZNF891",127.250725786653,135.839722298682,115.180770286241,208.708026419467,111.399363311725,54.1505191933508
"ZNF10",140.747014885237,76.7338889320797,84.1320409047328,144.490172136554,75.8264573802498,44.4034257385477
"ZNF268",177.379799581395,169.021944539581,144.226355836685,245.538854611138,162.886464002018,118.048131841505
"FAM230C",9.64020649898885,7.25861111519673,13.0204349019229,6.61066147029987,11.2335492415185,12.9961246064042
"TUBA3C",0,2.07388889005621,3.0047157465976,3.77752084017135,3.74451641383949,4.33204153546807
"LOC101928697",1.92804129979777,0,5.00785957766267,5.66628126025703,1.87225820691975,0
