"","rownames(res)","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC107987245","LOC107987245",24.0749602594574,-0.140244561021593,0.58471346121858,-0.239851774113964,0.81044516828036,0.999986944030967
"RUFY2","RUFY2",179.475841227235,-0.14020978489114,0.351588196694804,-0.39878979501934,0.690048097059359,0.999986944030967
"BAP1","BAP1",1149.88862344682,-0.140109927272147,0.197029247330187,-0.711112330634582,0.477014629521829,0.999986944030967
"YTHDC2","YTHDC2",896.375716162414,-0.140088574568086,0.334941624387406,-0.418247731449629,0.675766000782335,0.999986944030967
"RAP1GDS1","RAP1GDS1",776.372005809444,-0.140057165300957,0.19977885946039,-0.701060991534618,0.483264953003222,0.999986944030967
"LINC02067","LINC02067",3357.54929688084,-0.140030966680877,0.220953685539055,-0.633757098639233,0.526239355161132,0.999986944030967
"TM9SF1_1","TM9SF1_1",113.707960160483,-0.140015836938968,0.254182223461252,-0.550848265596008,0.581737694399929,0.999986944030967
"PQBP1_1","PQBP1_1",821.173582776507,-0.139912035771286,0.237747646098181,-0.588489678310033,0.556203659928382,0.999986944030967
"FADS2","FADS2",488.993658186773,-0.139841971202822,0.201208998615009,-0.695008534237548,0.487049953257285,0.999986944030967
"ST3GAL4","ST3GAL4",2950.96875652443,-0.139830841744674,0.217514175425776,-0.64285852391441,0.520315904292518,0.999986944030967
"NEFH","NEFH",1248.07742392782,-0.139819900883629,0.152250118082115,-0.918356600605186,0.358432203885987,0.999986944030967
"PPP4R3A","PPP4R3A",495.389892462873,-0.139766537947271,0.277145230091508,-0.504307932346959,0.61404500411961,0.999986944030967
"FAM43A","FAM43A",21.2994418103222,-0.139730699691403,0.426184724681265,-0.327864166872486,0.743014368162526,0.999986944030967
"CCSER1","CCSER1",64.2998093505213,-0.139728860219045,0.290537646977276,-0.480932029541679,0.630564807712027,0.999986944030967
"TEX30","TEX30",373.088406105844,-0.139710591529468,0.202865775166086,-0.688684877550624,0.491021594724288,0.999986944030967
"NDUFB10_1","NDUFB10_1",135.267550570894,-0.13971057343467,0.287957228271945,-0.485178213004357,0.627549935283531,0.999986944030967
"THAP7","THAP7",265.177035317244,-0.139675222924163,0.245884810905256,-0.568051448196131,0.57000003404705,0.999986944030967
"COQ6","COQ6",94.2670326544314,-0.139655638016443,0.254169569265888,-0.549458530459829,0.582690816168096,0.999986944030967
"TRMU","TRMU",334.454699459566,-0.139583235740616,0.219731273437262,-0.635245195447654,0.525268510951562,0.999986944030967
"DNAJB9","DNAJB9",457.632446727234,-0.139498562179441,0.196164988524685,-0.71112874539223,0.477004458494462,0.999986944030967
"ADH6","ADH6",2.40817230331556,-0.139446841636714,1.70028494551612,-0.0820138071588848,0.934635733919837,0.999986944030967
"RO60","RO60",342.320735556325,-0.139436476802334,0.33937632225713,-0.410860945969852,0.681174500687568,0.999986944030967
"HVCN1","HVCN1",3.17181275231303,-0.139374233867443,1.18079758843544,-0.118033975706297,0.906040737321049,0.999986944030967
"TRPM2","TRPM2",76.6156619757283,-0.139339220232379,0.31201598788311,-0.446577180796837,0.655180374668312,0.999986944030967
"NCAPH","NCAPH",895.134408407428,-0.13932151072994,0.163518468371142,-0.852023090221946,0.394201276545872,0.999986944030967
"LOC105374841","LOC105374841",6.27552165514634,-0.139272022347871,0.749484890212074,-0.185823655909144,0.852583052885813,0.999986944030967
"SLFN13","SLFN13",27.332851968659,-0.139266220580997,0.383385691574728,-0.363253568512093,0.716415474671839,0.999986944030967
"RELCH","RELCH",290.269563302095,-0.139260419629709,0.238606504615298,-0.58364049988594,0.5594622061554,0.999986944030967
"ACLY","ACLY",4151.31414526429,-0.139249303657619,0.158140892221521,-0.880539509430372,0.378567111601985,0.999986944030967
"LOC101928369","LOC101928369",18.8974964901079,-0.139218592237925,0.445038210958841,-0.312823907722386,0.754414450605457,0.999986944030967
"JTB","JTB",3512.1647671539,-0.139161769212368,0.230902282102609,-0.602686850667537,0.546717030745631,0.999986944030967
"RGS17","RGS17",114.418812229646,-0.139144456520223,0.259822648358966,-0.535536287537121,0.59227907201282,0.999986944030967
"NABP1","NABP1",383.718901708221,-0.139116100988251,0.205916337340111,-0.675595257691836,0.499297653263118,0.999986944030967
"ANKRD18CP","ANKRD18CP",20.143495146592,-0.139090642634062,0.526217473432156,-0.264321596405511,0.791532120344314,0.999986944030967
"PSMA3-AS1","PSMA3-AS1",251.290850274839,-0.13907784823456,0.294016016910847,-0.473028135323429,0.636193106425191,0.999986944030967
"OIP5","OIP5",341.992417118206,-0.138938120041832,0.201609467393195,-0.689144819627267,0.490732137546097,0.999986944030967
"H2AC15","H2AC15",2.78572406634208,-0.138862592842958,1.05957521719326,-0.13105496484789,0.89573182665115,0.999986944030967
"BCLAF3","BCLAF3",167.015679828511,-0.138855930195203,0.357652068514906,-0.388243050772167,0.697836177006777,0.999986944030967
"GDAP1","GDAP1",534.432199217693,-0.138854773513246,0.245655425220316,-0.565242039286184,0.57190914615089,0.999986944030967
"FKBP15","FKBP15",756.600853331124,-0.138832048938118,0.156737888882305,-0.885759339545318,0.375747224636771,0.999986944030967
"C17orf80","C17orf80",274.640143912431,-0.138828220688916,0.248101607911796,-0.559561954706365,0.575778261343769,0.999986944030967
"FRG1HP","FRG1HP",153.789520005871,-0.138818487287203,0.209818096001232,-0.661613511574275,0.508218946000093,0.999986944030967
"ZNF232","ZNF232",231.107762112836,-0.138817405710793,0.205429708474534,-0.675741628324421,0.499204700939843,0.999986944030967
"RMC1","RMC1",337.748582559659,-0.138811782945404,0.192273271566568,-0.721950491685192,0.470324916537187,0.999986944030967
"PODXL","PODXL",2217.24581849216,-0.138790922053829,0.179773752490795,-0.772031067554959,0.440096027166918,0.999986944030967
"RHOD","RHOD",678.999144533753,-0.138787589260425,0.281479699709909,-0.49306429345867,0.621967159452719,0.999986944030967
"DCAF6","DCAF6",1502.8185731226,-0.138774518797383,0.19555253926041,-0.7096533715299,0.477919114072623,0.999986944030967
"MED13L","MED13L",652.678432323613,-0.138764742702306,0.319277562203688,-0.434621029252843,0.663837528235988,0.999986944030967
"SYPL2","SYPL2",344.008840678361,-0.138754678088069,0.192290388735046,-0.721589253632727,0.470547048123259,0.999986944030967
"MBOAT7_9","MBOAT7_9",426.470870880388,-0.138741824295041,0.220424116536202,-0.629431236814118,0.529066773277278,0.999986944030967
"SMARCAD1","SMARCAD1",565.443184993316,-0.138728872779082,0.330648630600969,-0.419565847065316,0.674802642326913,0.999986944030967
"LOC105379163","LOC105379163",21.9964450221091,-0.138725771272632,0.42068263831242,-0.329763481157991,0.741578683048676,0.999986944030967
"ZCCHC3","ZCCHC3",210.813355050387,-0.138720185504378,0.220472315826309,-0.629195484178899,0.52922108490163,0.999986944030967
"LOC124905501","LOC124905501",2.73693592123115,-0.1386727482632,1.2247675947487,-0.113223724123476,0.909853187475268,0.999986944030967
"PLEKHB2","PLEKHB2",3242.30352527481,-0.138639508021126,0.175974232080771,-0.78783982394361,0.43079040355329,0.999986944030967
"XRRA1","XRRA1",73.0495465147891,-0.138620484683419,0.264300070826526,-0.524481451139689,0.599943717804717,0.999986944030967
"CENPN_1","CENPN_1",1691.17693589886,-0.138610041136585,0.146914748387303,-0.943472610191422,0.345439218651417,0.999986944030967
"IRF1-AS1","IRF1-AS1",32.6281864722999,-0.138596479389037,0.379839510538731,-0.364881681719903,0.715199728846055,0.999986944030967
"PBX3","PBX3",315.755380031356,-0.138592835104738,0.206996814180406,-0.669540908895093,0.503150493964716,0.999986944030967
"CCZ1B","CCZ1B",1074.62835743704,-0.138558849320358,0.158426297103529,-0.874595012656341,0.381794302409256,0.999986944030967
"LOC107986838","LOC107986838",15.8101538670888,-0.13853513232757,0.574217484877529,-0.241258993283907,0.809354390872316,0.999986944030967
"TBC1D14","TBC1D14",324.280161160644,-0.138524737145076,0.229608287782462,-0.603308959284252,0.546303173911463,0.999986944030967
"ASAH2B","ASAH2B",184.048306491616,-0.138470094313257,0.331109929525037,-0.418199763782037,0.675801068475636,0.999986944030967
"WDR48","WDR48",605.935660436861,-0.138431348363744,0.248145987793951,-0.557862529208777,0.576938260330115,0.999986944030967
"ZNF204P","ZNF204P",216.141755217656,-0.13837741912191,0.350211266331624,-0.395125549704264,0.692750233884209,0.999986944030967
"MLXIPL","MLXIPL",164.647191060229,-0.138365456495397,0.215423403726013,-0.642295377856799,0.520681414823956,0.999986944030967
"LOC124904286","LOC124904286",28.3363080961333,-0.138244760830825,0.382132357771756,-0.361771930639271,0.717522469484527,0.999986944030967
"ATG13","ATG13",1091.27414068823,-0.138184246568115,0.161112235586305,-0.857689337282469,0.391064029373787,0.999986944030967
"REPIN1","REPIN1",998.877367752557,-0.138172261619297,0.177151160516379,-0.77996814255429,0.43540962701746,0.999986944030967
"SREBF2","SREBF2",3066.01833853816,-0.13816590283521,0.171508786343056,-0.805590814215477,0.420478823852928,0.999986944030967
"SETSIP","SETSIP",51.9323950195506,-0.138124515130878,0.323672788744146,-0.426741202641106,0.669567836504431,0.999986944030967
"CDT1","CDT1",1520.86184924767,-0.138057520667951,0.247416246810718,-0.557996988668127,0.576846440473703,0.999986944030967
"BOD1L1","BOD1L1",779.113245525086,-0.138010199036495,0.39906673133891,-0.345832383905962,0.729468686257576,0.999986944030967
"SATB2","SATB2",77.5607868455356,-0.138008530052086,0.332625319536692,-0.414906869520082,0.678210080786735,0.999986944030967
"NXPH3","NXPH3",69.4320737618705,-0.138000070587531,0.308384876546467,-0.447492990359849,0.654519147881239,0.999986944030967
"PTPN13","PTPN13",177.379609056397,-0.137981874335924,0.4257874750548,-0.324062783477052,0.74589050226693,0.999986944030967
"AKAP8","AKAP8",579.340790356028,-0.137962967823635,0.177042039731708,-0.779266709944747,0.435822620495994,0.999986944030967
"LOC105379362","LOC105379362",68.6708606117498,-0.137898496524906,0.270584074388601,-0.509632715216131,0.610308799643989,0.999986944030967
"PPP1R12C","PPP1R12C",367.223133213398,-0.137872371500711,0.258319794086375,-0.533727475234091,0.593530097205632,0.999986944030967
"RCHY1","RCHY1",320.174004495897,-0.137856596096724,0.191873957721693,-0.718474761940756,0.472464603943502,0.999986944030967
"LOC107984092_1","LOC107984092_1",2.78434888191159,-0.13785486693715,1.07795763169207,-0.127885236751615,0.898239794472799,0.999986944030967
"UBALD1","UBALD1",124.234044229477,-0.137834846262136,0.257006899572745,-0.536307960958545,0.591745729516869,0.999986944030967
"TCOF1","TCOF1",1896.16465771328,-0.137825158618959,0.158189631424401,-0.871265438688542,0.383609236777263,0.999986944030967
"SCAF11","SCAF11",1382.94476800108,-0.13782484056816,0.358109759872727,-0.384867590922803,0.700335518519386,0.999986944030967
"RASA4CP","RASA4CP",27.7481003850106,-0.137818572954788,0.377179370529892,-0.365392658567646,0.714818320588776,0.999986944030967
"LOC105374444","LOC105374444",4.50714132208273,-0.13778615254248,1.11926072710732,-0.123104607537318,0.902024262748251,0.999986944030967
"PITPNM2","PITPNM2",207.792105640765,-0.137781330376914,0.208201898859485,-0.661767885555655,0.50811999057813,0.999986944030967
"SECISBP2","SECISBP2",317.84793732537,-0.137735247161141,0.23020274730064,-0.598321474336107,0.549625450565076,0.999986944030967
"CIDECP1","CIDECP1",65.9670457353422,-0.137734232889942,0.329485676770775,-0.418027983006267,0.675926657912007,0.999986944030967
"LOC107987134","LOC107987134",2.83451221145301,-0.137723745921858,1.08025332615962,-0.127492082261367,0.898550939485944,0.999986944030967
"KIF4A","KIF4A",933.756187132835,-0.137708905752982,0.19624835005059,-0.701707330112494,0.48286170077251,0.999986944030967
"GBX2","GBX2",89.8369223358258,-0.137701834721165,0.257182316552659,-0.535424972319084,0.592356025784464,0.999986944030967
"LIPT2-AS1","LIPT2-AS1",79.970246993867,-0.13768808536282,0.2591832391096,-0.531238384996787,0.595253596511344,0.999986944030967
"PNPT1","PNPT1",877.802765521018,-0.137606172011757,0.276441797681376,-0.49777628841193,0.618641730439651,0.999986944030967
"GINS4","GINS4",1284.57856110326,-0.137599642821345,0.152161788631956,-0.904298273952118,0.36583726179005,0.999986944030967
"BTBD8","BTBD8",67.1516278330615,-0.137594339237549,0.371516836025513,-0.370358287687667,0.711115549146969,0.999986944030967
"STX18","STX18",493.994720523122,-0.137545789889426,0.188430208737854,-0.729956150931094,0.465416987985494,0.999986944030967
"NAA11","NAA11",83.3849205004832,-0.137530177503163,0.260049936814876,-0.528860645719239,0.596902123881535,0.999986944030967
"RHOBTB3","RHOBTB3",865.062170916464,-0.1374765708718,0.339527228617147,-0.404905878776572,0.685546696961803,0.999986944030967
"LOC124903251","LOC124903251",20.477151521167,-0.137433323808054,0.462871789228973,-0.296914452351876,0.766531822087888,0.999986944030967
"NEK2-DT","NEK2-DT",2.45808137766646,-0.13738333790791,1.16998664709994,-0.117422996449099,0.906524861597583,0.999986944030967
"CXXC1","CXXC1",299.015931265838,-0.137373635229433,0.213320289155096,-0.643978290923632,0.519589511497559,0.999986944030967
"SLC25A53","SLC25A53",7.09970953124899,-0.137322326315972,0.756751526311333,-0.181462899698833,0.856004251426067,0.999986944030967
"DAGLA","DAGLA",93.1920828607482,-0.137290047542198,0.275440203624957,-0.498438665581055,0.618174889667813,0.999986944030967
"SLC4A11","SLC4A11",142.023746877212,-0.137269111401179,0.240391994588473,-0.571021974488665,0.56798474727047,0.999986944030967
"COPE","COPE",1590.27274725773,-0.137267639451299,0.27780362695903,-0.494117520904589,0.621223184694298,0.999986944030967
"RPS23","RPS23",5995.9583442712,-0.137250768133447,0.214624203014719,-0.639493431801043,0.522501985174121,0.999986944030967
"ULK4","ULK4",60.8891657956218,-0.137203200656693,0.292942435349171,-0.468362326861775,0.639525504088524,0.999986944030967
"LOC102724542","LOC102724542",181.640642491214,-0.137152300679374,0.203391854033761,-0.674325436143617,0.500104436099525,0.999986944030967
"POMK","POMK",25.9489134422849,-0.137104895393425,0.433019949263003,-0.316624893672397,0.751528244497115,0.999986944030967
"ATP6","ATP6",52320.3855007669,-0.13704332747062,0.141956734381676,-0.965387997036866,0.334350511148243,0.999986944030967
"GPATCH11","GPATCH11",331.190977114317,-0.136982743133422,0.276253831819349,-0.495858255544488,0.619994420089571,0.999986944030967
"CYP1B1-AS1","CYP1B1-AS1",8.31775608973826,-0.136973505563762,0.701232149656681,-0.19533260936599,0.845132570140866,0.999986944030967
"MFSD11","MFSD11",169.049960320092,-0.136840679840755,0.200857074061439,-0.681283845640892,0.495691903020638,0.999986944030967
"PPP1R3B","PPP1R3B",164.825318613142,-0.136839650058706,0.21041797873951,-0.650322994633971,0.515483606836908,0.999986944030967
"LOC105377607","LOC105377607",12.9449344591333,-0.136825895411227,0.567746441757554,-0.240998243842197,0.809556477628676,0.999986944030967
"CASK","CASK",809.092284960218,-0.136780370297352,0.283326351182466,-0.48276614485909,0.629261791789828,0.999986944030967
"GTPBP6","GTPBP6",75.5232810777708,-0.136778717518303,0.328433851891514,-0.416457428887331,0.677075312488204,0.999986944030967
"LOC124905030","LOC124905030",3.50680335332996,-0.136740803664886,1.05918445441228,-0.129100085537755,0.897278454326151,0.999986944030967
"ACVR1B","ACVR1B",455.319722609308,-0.136712129297663,0.200939601023983,-0.680364291563142,0.496273825229298,0.999986944030967
"LOC105373480","LOC105373480",16.8557387128757,-0.136705735918807,0.51083361915692,-0.267613036402001,0.788997195272561,0.999986944030967
"DDX10","DDX10",472.294658046086,-0.136658926614851,0.239876481672754,-0.569705398636309,0.568877527837532,0.999986944030967
"SACS","SACS",312.134321143397,-0.136489875169183,0.422142358151273,-0.32332665162275,0.746447871961671,0.999986944030967
"VPS26B","VPS26B",808.025566452417,-0.136437587952023,0.165267413889428,-0.825556501073503,0.409055719143252,0.999986944030967
"PLEKHG4","PLEKHG4",174.904252209386,-0.136367015690256,0.221152928362656,-0.616618629922163,0.537486303453512,0.999986944030967
"LOC124905558","LOC124905558",100.148671334635,-0.136337262729494,0.317519711303236,-0.429382044251387,0.667645218711146,0.999986944030967
"LINC00958","LINC00958",120.722766499197,-0.13628922224684,0.236017112998796,-0.577454831622888,0.56363224286935,0.999986944030967
"SCAMP3","SCAMP3",962.503020927702,-0.136286520064157,0.215759257794779,-0.631660126462742,0.527608988306491,0.999986944030967
"PRKACB","PRKACB",1063.7403487685,-0.136234533572771,0.316838855051924,-0.429980513439379,0.667209816304547,0.999986944030967
"SNW1","SNW1",1197.3655212707,-0.136195138159355,0.224804324525828,-0.605838604068791,0.544621932188939,0.999986944030967
"MRRF","MRRF",599.710656512256,-0.136149463308909,0.163036870012758,-0.835083888069335,0.403670477662423,0.999986944030967
"DNAJC2","DNAJC2",485.970724107064,-0.136131900397128,0.242002563866146,-0.56252255439915,0.573760041135263,0.999986944030967
"FRMD6","FRMD6",137.100922360339,-0.136116934886203,0.320662140617181,-0.424487077346325,0.671210627755941,0.999986944030967
"NETO2","NETO2",1333.84099869888,-0.136110259728393,0.203644702859698,-0.668371226047393,0.503896657973129,0.999986944030967
"CTAG2","CTAG2",1179.97141373783,-0.136088972673398,0.278039824033104,-0.489458562803559,0.624517084000032,0.999986944030967
"CLASP1","CLASP1",678.901956988948,-0.136021038852762,0.267172012715545,-0.509114100201736,0.610672248951019,0.999986944030967
"IFIT5","IFIT5",404.603003733742,-0.135969246619686,0.218444443754678,-0.622443145188828,0.533650517730381,0.999986944030967
"SHC2","SHC2",5.9624201784969,-0.135907302524757,0.743792211906471,-0.182722137109238,0.855016045278141,0.999986944030967
"PIDD1","PIDD1",76.8630652883782,-0.135862719077344,0.305209942223387,-0.44514512891557,0.656214877330914,0.999986944030967
"ITGA2","ITGA2",543.79116998981,-0.13584675154509,0.341113096593523,-0.398245487791892,0.690449238596506,0.999986944030967
"LOC124902204","LOC124902204",39.5142500591252,-0.135755718191381,0.317980667727716,-0.426930728718476,0.669429783071987,0.999986944030967
"CKS2","CKS2",1565.52555598446,-0.135742685663528,0.231937585720984,-0.58525523252977,0.558376111563385,0.999986944030967
"MMP15","MMP15",1564.19247345122,-0.135704757729335,0.187083004601173,-0.725371917233387,0.468223896546222,0.999986944030967
"DDX52_1","DDX52_1",868.815275238437,-0.135671019456184,0.236242979628385,-0.574285930822566,0.565774328175682,0.999986944030967
"BET1","BET1",1113.79452128343,-0.135649956622084,0.161564239779605,-0.839603843072748,0.401130543762226,0.999986944030967
"RRBP1","RRBP1",1035.95073247185,-0.135648802431602,0.169685815260949,-0.79941156084848,0.424051809109748,0.999986944030967
"LOC105376155","LOC105376155",4.61053572755897,-0.135557269015411,1.08502688924857,-0.124934478913504,0.900575421982804,0.999986944030967
"SLC2A6_1","SLC2A6_1",143.364149627143,-0.13541842991799,0.255959995093099,-0.529060917776369,0.596763191740534,0.999986944030967
"GPT2","GPT2",768.063465416543,-0.135395949042547,0.168469724667062,-0.803681191443286,0.421581119289808,0.999986944030967
"ZBTB7A","ZBTB7A",442.689709619389,-0.135372399724015,0.185411261241141,-0.730119620662915,0.465317069087566,0.999986944030967
"NAE1","NAE1",1591.17556184749,-0.135227722130771,0.236832871604179,-0.5709837541335,0.568010655346689,0.999986944030967
"SLC45A1","SLC45A1",11.8947189772005,-0.135199505022085,0.603545510708751,-0.224008799043702,0.822750456561842,0.999986944030967
"SMOC2","SMOC2",68.8179293999939,-0.135117138638679,0.265939570064036,-0.508074592307355,0.611401032819343,0.999986944030967
"LOC105374167","LOC105374167",2.41479397027751,-0.135114313313802,1.50993213972259,-0.0894836991406947,0.928697507810855,0.999986944030967
"PDE5A","PDE5A",170.17039156086,-0.135096377507277,0.324753236388268,-0.415997016718746,0.677412186226558,0.999986944030967
"NXPH4","NXPH4",480.17203620789,-0.13502099225241,0.191150734599316,-0.7063587411026,0.479965072061244,0.999986944030967
"PRPF8","PRPF8",217.628438263599,-0.135005644284549,0.206476431693455,-0.65385498566241,0.513205237313773,0.999986944030967
"LOC124901696","LOC124901696",3.21720158951184,-0.134960252944408,1.14540716805087,-0.117827316528906,0.906204484848888,0.999986944030967
"SIX2","SIX2",442.01024857315,-0.134876116582757,0.268246342776057,-0.502806916906811,0.615100030083035,0.999986944030967
"TMEM144","TMEM144",156.414344546033,-0.134866791985544,0.23484214408757,-0.574287006744639,0.565773600220496,0.999986944030967
"BAZ2A","BAZ2A",1496.84794966643,-0.134782386329148,0.175623953384602,-0.767448766137187,0.442814743645125,0.999986944030967
"PSME4","PSME4",1851.24697774134,-0.134769126594748,0.319171095284749,-0.422247279235966,0.672844535156563,0.999986944030967
"OTUD7A_1","OTUD7A_1",12.2681136257646,-0.13472022693774,0.531088522462337,-0.253668119795028,0.799751965311717,0.999986944030967
"ENTPD5","ENTPD5",305.83784215541,-0.134624037382879,0.274475058902611,-0.490478216567742,0.623795540617422,0.999986944030967
"MAPK1","MAPK1",2996.67866001771,-0.134597051016465,0.225086543186774,-0.597979111104736,0.549853871243882,0.999986944030967
"LINC02916","LINC02916",18.9924359461388,-0.134509432034349,0.459849212140616,-0.292507692702576,0.769898479028779,0.999986944030967
"ARHGEF4-AS1","ARHGEF4-AS1",38.3599367665988,-0.134503376286082,0.459547460773373,-0.292686583578824,0.769761725794295,0.999986944030967
"LOC440700","LOC440700",2.40755492543536,-0.134502415912798,1.28308256244339,-0.104827561257371,0.916512639811714,0.999986944030967
"MED14","MED14",1788.93175721078,-0.134483657398879,0.281717971745981,-0.477369819771882,0.633098801194512,0.999986944030967
"RAB29","RAB29",695.328329882924,-0.134463541295321,0.219444372810556,-0.61274545149263,0.540044664206323,0.999986944030967
"NSMAF","NSMAF",420.050544998419,-0.134456043328138,0.199397259976704,-0.674312391974927,0.500112727317162,0.999986944030967
"ANKRD13C-DT","ANKRD13C-DT",726.87893072499,-0.134412329775645,0.18880419631254,-0.711913889631684,0.476518100587246,0.999986944030967
"FBLN5","FBLN5",488.08456396875,-0.134334630725853,0.165293597584246,-0.812703169930018,0.416388263340495,0.999986944030967
"LOC124902365","LOC124902365",2.79372091773453,-0.134306508443656,1.15524249178981,-0.116258282913032,0.907447846768356,0.999986944030967
"MIR3916","MIR3916",9.68895624504499,-0.134303641502039,0.674220812382502,-0.199198302745133,0.842107627031975,0.999986944030967
"LOC100294145_5","LOC100294145_5",42.9187483125721,-0.134279393275811,0.331049941059712,-0.405616726122874,0.685024237198904,0.999986944030967
"LOC101929240","LOC101929240",26.1884022888897,-0.134270731621513,0.47542631073439,-0.282421751993712,0.777620137901285,0.999986944030967
"RNF182","RNF182",1084.14028667979,-0.134254097779794,0.189667035462837,-0.707840966945991,0.479044022649424,0.999986944030967
"RBM12","RBM12",1416.35588285961,-0.134250666641389,0.186368113276783,-0.720352126127971,0.471308218099345,0.999986944030967
"POGLUT3","POGLUT3",790.119751839654,-0.134241401095561,0.253410350086132,-0.529739219609356,0.596292751570949,0.999986944030967
"RPAP1","RPAP1",358.842312141978,-0.134219887749783,0.17781052444998,-0.75484782559955,0.450340294092984,0.999986944030967
"APOC1P1","APOC1P1",18.6697444692936,-0.134189089660064,0.551152621380659,-0.243469929116758,0.807641377425296,0.999986944030967
"ARHGAP11A_2","ARHGAP11A_2",101.131713092173,-0.134086360688024,0.340035621276211,-0.39433033570064,0.693337169315581,0.999986944030967
"SLC9A3","SLC9A3",104.071833082408,-0.134075694373399,0.257704768690987,-0.520268581192489,0.602876391098453,0.999986944030967
"HOOK1","HOOK1",708.980622232994,-0.133956884934299,0.312363942664096,-0.428848745446752,0.668033302203438,0.999986944030967
"TTC39B","TTC39B",228.236632711299,-0.133891397829362,0.276643223295225,-0.483985822007566,0.628395931212467,0.999986944030967
"ZNF296","ZNF296",35.7439274716248,-0.133879085716634,0.353788634235942,-0.378415451377531,0.705121991585457,0.999986944030967
"MAX","MAX",447.479575707155,-0.1338462054955,0.175425569049725,-0.762980027487107,0.445475307174695,0.999986944030967
"SEC24B","SEC24B",841.027066438697,-0.133794668325104,0.282628235867327,-0.473394556331274,0.635931712876491,0.999986944030967
"LINC00174","LINC00174",39.3168110571665,-0.133721299553587,0.362264768871921,-0.369125874343204,0.712033903741121,0.999986944030967
"AGPAT1_1","AGPAT1_1",25.1470220269021,-0.133672562441604,0.415668154285884,-0.321584805242664,0.747767256506935,0.999986944030967
"DHRSX_1","DHRSX_1",398.828776915305,-0.133647055037852,0.198093533064507,-0.674666421312861,0.499887722806388,0.999986944030967
"H2AZ2","H2AZ2",3736.71885928292,-0.133620789267071,0.148728649770966,-0.898419971356155,0.368961693111235,0.999986944030967
"SENP1","SENP1",485.138640279343,-0.133603603369171,0.298435017092121,-0.447680720147965,0.654383637902511,0.999986944030967
"SMARCC1","SMARCC1",2093.3257857875,-0.133581702465164,0.190716382944951,-0.700420700112174,0.483664612606276,0.999986944030967
"LONRF3","LONRF3",187.745226497495,-0.133546853155572,0.254469252221368,-0.52480546073754,0.599718435026629,0.999986944030967
"KLHL30","KLHL30",6.34098400326424,-0.133492833972286,0.767969683396943,-0.173825655957941,0.862002480793239,0.999986944030967
"LOC101930420_1","LOC101930420_1",44.417106066342,-0.133369577197158,0.309323893434927,-0.431164808240766,0.666348540344875,0.999986944030967
"ZNF397","ZNF397",175.650935719886,-0.13336227337157,0.304395739253218,-0.43812135379671,0.661298315677367,0.999986944030967
"LOC101928697","LOC101928697",2.4124067241062,-0.133306098884285,1.44819136065698,-0.0920500580971633,0.926658267773016,0.999986944030967
"ARMCX6","ARMCX6",506.036289833211,-0.133257824356085,0.233010390084999,-0.571896490570546,0.567392101728818,0.999986944030967
"MOB2","MOB2",74.0340771611226,-0.133221759735927,0.305673537135902,-0.435830202981218,0.662959928624968,0.999986944030967
"TBC1D10C","TBC1D10C",8.29768724599001,-0.133214405548399,0.702837871916126,-0.18953788757174,0.84967126323266,0.999986944030967
"TOLLIP","TOLLIP",104.862005605095,-0.133142630714919,0.28926528346888,-0.460278638066302,0.645316232326734,0.999986944030967
"PELI2","PELI2",20.0273292773828,-0.13312514462337,0.665629628136224,-0.199998826669003,0.841481498766929,0.999986944030967
"RAI14","RAI14",1166.31236267009,-0.133120571652342,0.309151675112485,-0.430599548276443,0.666759569705881,0.999986944030967
"PRRC2A_4","PRRC2A_4",894.098811856701,-0.133118771420923,0.155454735626225,-0.856318534682615,0.391821611872021,0.999986944030967
"SCAMP1-AS1","SCAMP1-AS1",63.8404295004621,-0.133028119390525,0.276855742695371,-0.480496153323062,0.630874637762604,0.999986944030967
"ATN1","ATN1",1368.11242615836,-0.133015582125282,0.147015334936661,-0.90477352027657,0.365585382667888,0.999986944030967
"LINC00674","LINC00674",844.510009247001,-0.132957934166717,0.2089226562242,-0.636397873594124,0.524517126500705,0.999986944030967
"SCAP","SCAP",1024.14832006137,-0.132892500760116,0.188002177339064,-0.706866817400966,0.479649246682479,0.999986944030967
"BSN","BSN",40.0835508137283,-0.132829805979712,0.354022259447757,-0.375201848005024,0.707510355919098,0.999986944030967
"LOC100294145_1","LOC100294145_1",128.844809179129,-0.132827739736653,0.259106071139452,-0.51263846945973,0.608204238200411,0.999986944030967
"PCNX3","PCNX3",820.840287775742,-0.132815218016182,0.163128202206892,-0.814176924770706,0.415543602649265,0.999986944030967
"CAMTA2","CAMTA2",394.708575911284,-0.132789674331335,0.196638575867085,-0.675298189817509,0.499486333771499,0.999986944030967
"DLL1_1","DLL1_1",5.92614912193051,-0.132704074138967,0.736416224443348,-0.180202539996015,0.856993564447665,0.999986944030967
"ANO4","ANO4",255.925536232539,-0.132659298476693,0.292993939403599,-0.452771476252126,0.650713304940916,0.999986944030967
"LRRC51","LRRC51",55.6160925864833,-0.132575590724129,0.293277743396678,-0.452047909223073,0.651234468826676,0.999986944030967
"WDR43","WDR43",1136.73340934716,-0.132561225892794,0.251326858169668,-0.527445521971646,0.597884238486867,0.999986944030967
"LINGO2","LINGO2",34.7931360182688,-0.13254810229986,0.400420316809329,-0.331022420031141,0.740627550606962,0.999986944030967
