"","rownames(res)","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"286133","286133",5.06794060833078,0.229508234315733,0.975301778018995,0.23532022548129,0.813960198171025,NA
"7849","7849",231.583082039974,0.229563302238627,0.172940482258645,1.32741217811165,0.184372373413247,0.561301090129067
"26040","26040",169.909119468238,0.229590049409252,0.188868742274567,1.21560638697687,0.224134899947723,0.608336790503175
"107984992","107984992",5.28746361315244,0.229621405918151,0.909604102235984,0.252441040397352,0.800700181411637,NA
"5017","5017",1877.07639898703,0.229655109997929,0.164049617964863,1.3999124950545,0.161539523860087,0.531438340153393
"79734","79734",136.47550475034,0.229682201597923,0.206852582283653,1.11036661501748,0.266841078233669,0.653673706238745
"107985479","107985479",3.19049893402387,0.229699208158705,1.11956489727437,0.205168283426819,0.837440648474154,NA
"83932","83932",244.899797686657,0.229776649605666,0.161252790726872,1.42494680910583,0.154172577310383,0.520489186774258
"8322","8322",2971.59832737109,0.2297972151163,0.130838593549355,1.75634122075468,0.0790301628370463,0.387396798998346
"256158","256158",61.5920290897616,0.229913819521276,0.298669832348603,0.769792575679101,0.441422944442141,0.7924617142497
"63939","63939",627.245887314243,0.229919364058999,0.139747357921457,1.64525016772211,0.0999182316991631,0.432191990755259
"147339","147339",367.352507100436,0.229953392174349,0.153773062325531,1.49540750959065,0.134808121868515,0.491500935882448
"6480","6480",1347.89319863251,0.229980264893207,0.151977086721578,1.51325617469251,0.130214600155139,0.484408246931842
"105372824","105372824",52.3736741547171,0.230015292744278,0.320233626841823,0.718273390001894,0.472588734219902,0.811693322190809
"80028","80028",521.524802297431,0.230044735484941,0.199614972375363,1.15244228800812,0.249139372208577,0.635957258903895
"2632","2632",993.334465073597,0.230054886897915,0.134068299319747,1.7159528991208,0.0861706635218376,0.402643763550986
"55057","55057",2188.16091708837,0.230173147705109,0.103758210449511,2.21836080930783,0.0265302410338834,0.222409344845596
"5961","5961",5.87584158658569,0.23019061219641,0.846226381876848,0.272020132113902,0.785606539634645,NA
"80824","80824",4219.76622932428,0.230216683005697,0.129557046890542,1.77695222707722,0.0755761002947703,0.379076055602808
"285190","285190",80.8425929358677,0.230288233752193,0.258200868455069,0.891895659104906,0.372448861592219,0.745233489568564
"135644","135644",32.3437969761072,0.230319635363114,0.414209951406054,0.556045634783238,0.578179658513646,0.861615406494295
"105374287","105374287",3.87077769892088,0.230328399318687,1.12959472187677,0.203903572545033,0.838428853244463,NA
"199731","199731",116.257136255,0.230459474084201,0.21991531262784,1.04794646325608,0.294663273551274,0.679927366494661
"653712","653712",11.4527402558626,0.230471559114746,0.592933409465974,0.388697205175738,0.697500150059799,0.910908053648168
"105180391","105180391",6.91179065502251,0.230471978993748,0.755033380183559,0.3052474036813,0.76017773114496,NA
"653238","653238",665.511305598225,0.230474027735931,0.119886380936441,1.92243711033465,0.0545507798002732,0.32492574509683
"9716","9716",628.123625078961,0.230483622840617,0.122960392667902,1.87445418674873,0.0608678508846013,0.342356323198232
"219731","219731",90.8634599667653,0.2305367478573,0.227793517693399,1.01204261733028,0.311517677051061,0.696726020118232
"19","19",263.406456640522,0.230695307635852,0.171997257517655,1.34127317473171,0.179831775948882,0.556539548739433
"2826","2826",53.6286624019511,0.230810549506903,0.287641011889996,0.802425731957766,0.422306733223303,0.779383341522884
"84069","84069",284.181510111224,0.230887407877403,0.152372408400394,1.51528357595223,0.129700605778273,0.483692058648529
"23020","23020",5258.16016796158,0.230994243521459,0.103991829314576,2.22127300811969,0.0263324758945952,0.221374985299242
"684959","684959",111.776357284433,0.231013209139384,0.248747861763761,0.928704301220408,0.353042351076515,0.729757856311363
"654790","654790",145.935943856811,0.23118347756618,0.189064024399034,1.22277878248402,0.221413261387178,0.604721484346208
"2889","2889",1044.64309834369,0.231248905517411,0.118555365167032,1.95055622486259,0.0511098588729678,0.315176793869594
"205564","205564",774.293393497417,0.231249303859256,0.123985395624939,1.86513341102524,0.0621627063965492,0.346006587704428
"22808","22808",19.2679994994055,0.231257434760858,0.520119383021873,0.444623758140413,0.656591675243724,0.893270407254491
"729978","729978",24.0073231468594,0.231301504817466,0.426482157527653,0.542347436428142,0.587579182864769,0.866098434322379
"5407","5407",15.0837139981906,0.231395398340173,0.540620153854946,0.428018446390105,0.668637690517814,0.898670110728506
"11191","11191",37.7634525588337,0.231398669974196,0.362509895212017,0.63832373413934,0.523262965200155,0.838275575551591
"105369535","105369535",14.4492674241981,0.231464978445026,0.579451067393804,0.399455608022409,0.689557527039249,0.908225165055182
"222183","222183",61.5610391096017,0.231514334873028,0.280312072718009,0.825916388931023,0.408851523048001,0.772405188939113
"157489","157489",61.4297149598532,0.231698144100371,0.273866722323746,0.846025183835493,0.397538695396545,0.765801448806901
"109617019","109617019",2.11433595517992,0.231765764334109,1.41173904260419,0.164170400718378,0.869597001735935,NA
"4363","4363",545.095872964624,0.231781829528378,0.126736771422399,1.82884435927342,0.0674229275320947,0.359184368814843
"84307","84307",208.129955010276,0.231833342454504,0.180187810814292,1.28662056221683,0.198226573172945,0.576095277718249
"79987","79987",91.3493025294967,0.231845567793519,0.257383241200092,0.900779579558097,0.367705526999034,0.741171453898837
"83723","83723",10.9847632334912,0.231857050504856,0.615655860027415,0.376601711375786,0.706469615769014,0.913967895822547
"7126","7126",3742.14967774236,0.231865355951264,0.101407582421273,2.28646961514214,0.0222267997399176,0.20145944674935
"9043","9043",5937.08745303618,0.231875401540973,0.105311887057874,2.20179704322976,0.0276796480426522,0.227536958632098
"152518","152518",329.224274407932,0.23194296716161,0.144336855635407,1.60695593748761,0.108064034246367,0.446332866266224
"2628","2628",585.012582757741,0.231958974166227,0.186282766366948,1.24519824721362,0.213058886756196,0.594262267238927
"57505","57505",330.067850995347,0.231970084291429,0.154285906173806,1.50350793565104,0.132708112113807,0.488434432974819
"54103","54103",245.870209652198,0.232026484848826,0.158245199296171,1.4662465963,0.142581118487467,0.503639049216058
"64172","64172",94.8749864089536,0.232072670036814,0.236431997697691,0.981562023316105,0.326315664460493,0.709271181002774
"107985315","107985315",22.8785100513463,0.232165113721976,0.423410761261938,0.548321240183004,0.583471345498622,0.864367103612036
"102724660","102724660",108.504973206105,0.232270653105974,0.226955065781752,1.02342132045351,0.306108683063901,0.690630975410753
"4814","4814",843.347676620977,0.232316597968116,0.152863114913232,1.51976883435865,0.128569084538386,0.481633466392722
"100507347","100507347",24.3206222291146,0.232329721173281,0.419904724840871,0.553291514548509,0.580063810551226,0.862667563280708
"105371934","105371934",22.429141995541,0.232329984490599,0.44170151462,0.525988652519054,0.598896091242114,0.870355131453182
"9887","9887",1856.00120023938,0.232433266600361,0.124740314711445,1.86333718283488,0.0624148418998554,0.346653115995735
"51761","51761",3.84340436648275,0.232540565676694,1.0865247098895,0.214022344416211,0.830529632550277,NA
"8681","8681",104.084856525012,0.232589187866358,0.212543494759901,1.09431336926638,0.273817563768966,0.659794094637851
"272","272",127.08820808831,0.23262684846361,0.214789756854917,1.08304442385835,0.278788705339482,0.665077556362735
"100129075","100129075",35.2042536489554,0.232657942527654,0.352993965173394,0.659098923726275,0.509832246764125,0.83173294501505
"400657","400657",32.8549234249938,0.232726929979911,0.374997947423692,0.620608543536809,0.534857216990865,0.842068803036894
"857","857",164.94988543605,0.232878266579718,0.205386238048795,1.13385526115139,0.256855266225718,0.643442735200881
"401","401",9.3233578330889,0.232959340780387,0.655048292170048,0.355636895119041,0.722112509403011,0.920793903939733
"151050","151050",240.668006525671,0.233067253670125,0.18826114171373,1.23799978874306,0.215716139159065,0.597543801389758
"3998","3998",3645.59327045837,0.233096344294872,0.12743134664574,1.82919156416734,0.0673709157441017,0.359184368814843
"105370700","105370700",16.3586654508366,0.233149431166498,0.577555210972604,0.403683365221264,0.686445573627082,0.906331665820385
"9797","9797",583.159909171765,0.233179067316396,0.138327372352141,1.68570445134163,0.0918527390858698,0.415631303570006
"64718","64718",363.212993580526,0.233222340797431,0.182061239594154,1.28101039692646,0.20019001425348,0.578826558066241
"10867","10867",1271.15965554424,0.23322956516449,0.11318526610485,2.06060005149818,0.0393412118487981,0.2755591943145
"288","288",2517.74815092529,0.233239371493174,0.113955781850494,2.04675329066827,0.0406823139604832,0.27857893045983
"1956","1956",1521.34080005667,0.233241664205508,0.129405580082625,1.80240808824924,0.0714812235875739,0.369903492246863
"9639","9639",414.610588028043,0.233550207486181,0.142935392984231,1.63395645130347,0.102267995036004,0.436467099334466
"220001","220001",394.25920321655,0.233707605461388,0.152450167176562,1.53300983390013,0.12527343194447,0.477180888318054
"51208","51208",16.6467393404975,0.233819743085654,0.503590018285303,0.464305753878516,0.642428702171421,0.889334008634698
"100049076","100049076",20.1796159204916,0.233821956745323,0.455772133646208,0.513023810549213,0.607934665088042,0.874543296872987
"8038","8038",3.16808324676551,0.233850976863701,1.12003522248424,0.208788948926999,0.834612998696035,NA
"59285","59285",11.50333005618,0.233871976891013,0.617050814576239,0.379015749378152,0.704676168554756,0.913168154200718
"4122","4122",374.996060597851,0.233900247929278,0.146548702554673,1.59605812847109,0.110475815933752,0.449807059784384
"9962","9962",364.751245751684,0.233909030934989,0.151501644770422,1.5439372377075,0.122603537913589,0.472018304248414
"23644","23644",1563.0920764941,0.233932145009378,0.124620449192234,1.87715697163412,0.0604965829164646,0.342203671954363
"107984212","107984212",2.41909041186329,0.23411766048404,1.26377955072846,0.185251977173622,0.85303140266098,NA
"127396","127396",29.1195478432199,0.234315664038387,0.405965707515375,0.577180928587456,0.563817238986486,0.854512148900224
"9926","9926",3634.71237979832,0.23433543111126,0.124571186474202,1.88113670378976,0.0599533252684193,0.340136027240398
"6885","6885",1085.83151187333,0.234407947026023,0.1257171699523,1.8645658911584,0.0622422776051489,0.346215548773569
"8863","8863",1963.77959510148,0.234435265127411,0.102251207872922,2.29273834514276,0.0218630735125723,0.199788113572875
"101929733","101929733",28.6880135826398,0.234442102300027,0.452807185546979,0.517752610345233,0.60463088634583,0.872843616787784
"85465","85465",2958.05427114511,0.234461226135826,0.116712291122521,2.00888204559103,0.0445496444423358,0.292362619902512
"91828","91828",207.416524149219,0.234908207584991,0.170879327842031,1.37470231508724,0.16922375321717,0.541196962642627
"23637","23637",732.661748562756,0.234914201190914,0.13028950233731,1.80301710403911,0.0713855285421762,0.369854978293167
"55218","55218",446.742007728504,0.235122293651032,0.144033132873033,1.63241810381431,0.102591437916221,0.436640830001181
"150384","150384",4.62756670058509,0.235123855131421,0.988643914761294,0.237824611693676,0.812017128891825,NA
"84188","84188",2253.52506863723,0.235177051866096,0.114341500182011,2.05679522738233,0.0397059273715832,0.275955119938827
