"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"390010",142.928559093424,-0.54172730802993,0.39898429687485,-1.35776598796783,0.174537950515174,0.577280747932148
"1741",1225.23050703838,0.295553600535581,0.217800089673236,1.35699485238504,0.174782846134686,0.577967920137324
"473",1862.23789385378,-0.281217977209634,0.207294158490908,-1.35661313013781,0.174904167551342,0.578224709924947
"8941",79.0564987935087,-0.546906680217761,0.403235793631478,-1.35629497394665,0.175005334011708,0.578224709924947
"100507602",114.270027121181,0.600944817217116,0.443057828737859,1.35635751867658,0.174985442756786,0.578224709924947
"84067",1217.58377872772,0.290112943329714,0.213902934305027,1.35628313969743,0.175009097877059,0.578224709924947
"65980",1432.47210060224,0.297507053972206,0.219394262904031,1.35603843981255,0.175086937851195,0.578236407310387
"140775",892.907165437953,-0.340945212301742,0.251414312144085,-1.35610900347768,0.175064488627549,0.578236407310387
"4564",773.035371592405,0.313812650885023,0.231443739388295,1.35589172433192,0.175133620997258,0.578267885197777
"149069",53.8457795769615,0.651707448208119,0.480833133253812,1.35537134015286,0.175299276040903,0.578552867447819
"5530",3506.89447675234,0.272073190556016,0.200751969751728,1.35527034126983,0.175331440780685,0.578552867447819
"55421",1715.98680851107,-0.282397345618125,0.208348794076756,-1.35540667211201,0.175288025042394,0.578552867447819
"347736",161.255783915208,-0.424719467196682,0.313422322565688,-1.35510280097445,0.175384806427391,0.578606297592695
"140738",84.2704583210383,-0.542196533540776,0.400309402679176,-1.35444366260693,0.1755948756034,0.578719881981379
"7852",119.149761433046,-0.585607640166529,0.432270846427493,-1.35472388435697,0.175505545252615,0.578719881981379
"80005",3592.13903188388,-0.316549383894959,0.233741230391919,-1.35427277149262,0.175649369687851,0.578719881981379
"387712",625.73356350193,0.323587252193359,0.238951675943,1.35419536572135,0.175674057138246,0.578719881981379
"11010",766.636157451263,0.307287826858806,0.226802387366171,1.35487033636331,0.175458872113669,0.578719881981379
"23047",782.962091753192,-0.303651552282223,0.224233066766927,-1.35417829609335,0.175679501597303,0.578719881981379
"2109",1788.60407819827,0.290629579863046,0.214609145580534,1.35422737496518,0.175663847939412,0.578719881981379
"30815",1028.28957084602,0.298752186770696,0.22066150535774,1.35389354063526,0.175770344601339,0.578896617376183
"283267",120.073575192697,0.476957398200302,0.352347208292975,1.353657378218,0.175845711971814,0.579022320042582
"25864",97.1787753773583,-0.542670442240313,0.401078218848927,-1.35302895230199,0.176046381204966,0.579070567086919
"221692",33.9323593663975,-0.790427773891586,0.584189730120805,-1.35303264185787,0.176045202556318,0.579070567086919
"84749",337.792405361331,-0.36137229492336,0.267043126462772,-1.35323571031415,0.175980340309274,0.579070567086919
"80196",1054.30108436733,-0.33195361322417,0.245273886504121,-1.35339973592579,0.175927961777803,0.579070567086919
"5372",596.104438614063,0.384531062516836,0.284156472925718,1.35323703365841,0.175979917677347,0.579070567086919
"222950",523.783172521975,0.403095149651971,0.298035527392813,1.35250704229194,0.176213167480908,0.579251435827465
"374443",36.1790140761225,-0.765142595662912,0.56577020017405,-1.35239112174436,0.176250228080878,0.579251435827465
"9786",564.045914136232,-0.431991590755922,0.319426849961281,-1.35239598927982,0.176248671779295,0.579251435827465
"23526",1858.34919859669,-0.307429650889478,0.227310492278728,-1.35246573005749,0.176226374621334,0.579251435827465
"9054",543.636902294461,0.324225641528648,0.239766089611462,1.35225811979522,0.176292756880784,0.579268896105003
"101927546",82.0263400915278,0.552267655829137,0.40863922567715,1.35147979226415,0.176541788844805,0.579848554459364
"9262",753.299251149007,-0.399205222485931,0.295426455358176,-1.35128460991056,0.176604280060012,0.579848554459364
"10522",743.708223809018,0.321080409920216,0.237592439525746,1.35139152811899,0.176570046190372,0.579848554459364
"3682",403.359249047198,-0.339333752462711,0.251127447201528,-1.35124119742434,0.176618181605644,0.579848554459364
"1107",2389.39729520429,0.385987094599975,0.285698944309196,1.35102737440374,0.176686663910317,0.579951059418828
"2475",2571.64270634356,-0.326411460830647,0.241845633973634,-1.34966861078928,0.177122305262619,0.58012306911924
"284695",1274.50376680322,0.293205844431503,0.217177651286034,1.35007374237295,0.176992329957916,0.58012306911924
"2752",2894.41111718301,-0.340653998306737,0.252419149242522,-1.34955687525688,0.177158165035364,0.58012306911924
"3797",496.468260401224,-0.322289160828816,0.23902144090124,-1.34836924927576,0.177539649315127,0.58012306911924
"102723904",106.902366021812,-0.486830439521575,0.3609962181552,-1.34857490200154,0.17747354664585,0.58012306911924
"116143",307.83374826984,-0.431692098262222,0.320058439712158,-1.3487914852377,0.177403950415325,0.58012306911924
"105373887",48.9011331748128,0.815041831161972,0.603622136051496,1.35025172617665,0.176935251230383,0.58012306911924
"133686",580.792875114761,0.318613319457684,0.236178995328499,1.34903325765497,0.177326283977718,0.58012306911924
"11118",384.711055292507,0.34048374580051,0.252096380483918,1.35060941829837,0.176820582208552,0.58012306911924
"23564",747.328720629783,0.441086695808226,0.326581917324264,1.35061579472041,0.176818538556208,0.58012306911924
"25957",3645.53723258139,0.368273562378892,0.272730441704986,1.35032070522313,0.176913133601013,0.58012306911924
"594839",39.1991265853979,0.741245282974036,0.548955740919752,1.35028241390119,0.176925411180412,0.58012306911924
"55063",176.903895313456,0.427574904104764,0.316811090381973,1.34962101102346,0.177137581002344,0.58012306911924
"114971",851.272215296481,-0.356852386494504,0.264516820053384,-1.34907257097104,0.177313657448962,0.58012306911924
"9610",1289.26698293165,0.367952964884619,0.272853938077741,1.34853455836794,0.177486512798505,0.58012306911924
"8690",438.14182670143,0.344778931428129,0.255689869946962,1.34842624582525,0.177521327157341,0.58012306911924
"5939",2813.84584475801,0.272903105551756,0.202260396202896,1.34926614737764,0.177251494946142,0.58012306911924
"162239",311.60987915613,0.368817313391265,0.27339454978189,1.34902950218101,0.177327490184221,0.58012306911924
"84314",420.611169441794,0.557654229897977,0.413408828551405,1.34891708010207,0.177363601436987,0.58012306911924
"11264",304.896156006294,-0.467459069946815,0.346700260966964,-1.34830896476123,0.177559029957215,0.58012306911924
"79734",732.387069386962,-0.30632226935363,0.227052363073027,-1.34912610116772,0.17729646586333,0.58012306911924
"4242",63.7324314757991,-0.627601454353317,0.465332071944475,-1.3487173831169,0.177427759888602,0.58012306911924
"107986326",58.031562773102,-0.633863267684398,0.470296588337536,-1.34779473932622,0.17772441039729,0.580449432680704
"5467",3051.26554470851,0.396843745315302,0.294445479395162,1.34776647320408,0.177733504410937,0.580449432680704
"26224",825.626050779035,-0.312922962206209,0.232201072609435,-1.34763788422524,0.177774879507755,0.580462764744748
"8438",776.502240443021,-0.390672354089876,0.290053678758683,-1.34689673912016,0.178013491910802,0.580998113145657
"10290",2600.36203078416,0.318527402386191,0.236478361155999,1.34696215260079,0.177992422388734,0.580998113145657
"81552",852.373787867796,0.354208198786046,0.263004940364961,1.34677393624061,0.178053051431821,0.581005397387063
"81493",858.722723669544,0.296638547368904,0.220309221417065,1.34646450775358,0.178152759240116,0.581114835721283
"1374",3046.98874277568,-0.27952986977537,0.207606916573154,-1.34643813601881,0.178161258982458,0.581114835721283
"6334",574.938282188775,-0.319028478836799,0.236980450953199,-1.34622276881313,0.178230684209955,0.581219484543883
"26751",600.49195689331,0.351298722450477,0.261173560208112,1.34507766471671,0.17860015521424,0.581936658134739
"3175",63.7811428870649,-0.604095873196886,0.449112700134492,-1.34508748698485,0.178596983611213,0.581936658134739
"314",278.98702027849,0.450301757405139,0.334693521231968,1.34541521971394,0.178491182981113,0.581936658134739
"79156",162.694578949893,0.428482798147392,0.318516680633796,1.34524445405742,0.178546304746277,0.581936658134739
"57798",1210.06920227521,0.288543742380888,0.214542715752611,1.34492444252271,0.17864963597128,0.581976053556502
"51157",417.243855443907,-0.407092482458114,0.302751374210955,-1.34464288896821,0.178740585959239,0.582150496014973
"1767",64.5079823401286,0.638758338180771,0.475162847805225,1.3442935219603,0.178853489546221,0.582150615738768
"11328",2300.23920023638,0.289471159006327,0.215333302292919,1.34429350185954,0.178853496043632,0.582150615738768
"64755",1400.11921419871,0.285088749185913,0.212091219667544,1.34417987521027,0.178890227759623,0.582150615738768
"4536",65674.0672915385,0.405274944941361,0.301428984981752,1.34451219071018,0.178782817001961,0.582150615738768
"5742",279.693048212901,-0.378117990693218,0.281345209923313,-1.34396455797589,0.178959848048839,0.582255442073616
"92",337.301036507081,-0.372794274526142,0.277496404505246,-1.34342019742852,0.179135950485564,0.582463143786881
"3209",257.651860308371,-0.463295301862232,0.344854581519049,-1.3434512014353,0.179125917127428,0.582463143786881
"26266",105.253025913382,0.554228771789534,0.412543270556887,1.3434439762922,0.179128255253944,0.582463143786881
"100874214",36.8200672165255,0.761031925938603,0.566613713084671,1.34312302784821,0.179232140186298,0.582654190058423
"10110",131.263706944573,0.5222031428842,0.388837664215804,1.34298498047344,0.179276837282637,0.582677797516024
"7515",667.684203718727,-0.318830201435519,0.237493237292101,-1.34248117997305,0.179440028552994,0.583086439337652
"51454",1694.28416730827,0.279789416786231,0.208460131575525,1.3421723121424,0.179540131743282,0.583267786446208
"9238",2293.57994399867,-0.278878247084799,0.207813788895965,-1.34196218916162,0.17960825572995,0.583267786446208
"119391",1626.56624857295,0.361858927116978,0.269645902005895,1.34197821819323,0.179603058279603,0.583267786446208
"348926",127.453959584886,0.502600507211465,0.374591215813971,1.34173062793086,0.179683352465616,0.583293417498278
"6009",2308.44916880429,-0.341946036794071,0.254858997296007,-1.34170674930858,0.179691097777336,0.583293417498278
"150159",245.7115881144,-0.376382876474382,0.280590987253594,-1.34139332185396,0.179792784661645,0.583501812606027
"100101467",206.699335830535,0.414712420910044,0.309199351387909,1.34124608945173,0.17984056678961,0.583535214108875
"51175",398.644768394771,-0.340987234014579,0.254336335451445,-1.34069413797808,0.180019778593251,0.583802045831058
"5791",757.485114312211,-0.31082507906995,0.231847194882292,-1.34064627880339,0.180035324123937,0.583802045831058
"54675",704.939943467654,0.311212455935837,0.232097265058879,1.34087084506096,0.179962389557727,0.583802045831058
"27248",989.148449028962,-0.301562560538579,0.225052662745795,-1.33996441925775,0.180256912863713,0.584277144673822
"10460",2634.24263489481,-0.345313242949974,0.257690976558015,-1.34002846185121,0.180236091869766,0.584277144673822
"116843",674.549335212685,0.350265460237983,0.261449357165328,1.33970671810255,0.180340712576019,0.584427064594157
"6622",101.124726974389,-0.490931851448896,0.366531374002467,-1.33939926093637,0.180440729891439,0.584629467268993
"118881",383.504741085059,0.364621411958175,0.272316221720668,1.33896324520906,0.180582638571684,0.584724104299617
"140467",400.138801727441,0.35251424623842,0.263271747686141,1.33897484001462,0.180578863773951,0.584724104299617
"4282",5630.52483960403,-0.270370897880943,0.201922905986834,-1.3389808182464,0.180576917527405,0.584724104299617
"81888",243.721855668152,-0.37501498563168,0.280466124108017,-1.33711330316402,0.181185655421132,0.584730401540518
"22925",77.2122741981242,-0.695004729885199,0.519771298788257,-1.33713564312894,0.181178364463189,0.584730401540518
"79993",696.481652546063,-0.319740115784432,0.239072769907664,-1.33741753988931,0.181086382250796,0.584730401540518
"7416",7460.92171486798,-0.318355282398301,0.237873811823476,-1.33833682639495,0.18078666221396,0.584730401540518
"5782",2446.11873034107,-0.279102640452226,0.208512356786806,-1.33854244781088,0.180719672773032,0.584730401540518
"23064",3102.9705044627,-0.272889531371884,0.203926893490995,-1.33817333604375,0.180839938924838,0.584730401540518
"55703",337.426512678787,-0.566472137060482,0.423556149040969,-1.3374192261005,0.181085832148598,0.584730401540518
"49855",328.770223950521,0.458737193955953,0.342912404818558,1.3377678599836,0.180972121990936,0.584730401540518
"239",201.337217605938,0.431914329352397,0.322790337178505,1.33806461843852,0.180875373257233,0.584730401540518
"124739",358.512014780085,-0.363958300000764,0.272042340690147,-1.33787372611717,0.180937603269896,0.584730401540518
"51529",2381.72539894786,-0.299829642565053,0.224027903385353,-1.3383584724681,0.18077960926733,0.584730401540518
"57139",1929.36432805,0.384947322786853,0.287858299349036,1.33728061222266,0.181131057077325,0.584730401540518
"84546",62.4712524201409,0.692309672721956,0.517407405277108,1.33803587977481,0.180884740912219,0.584730401540518
"6795",32.0913685553258,1.00077619222593,0.748165799653356,1.33763958829663,0.181013952819371,0.584730401540518
"23236",298.123190213596,0.359421034040069,0.26865675012319,1.33784479219398,0.180947036982008,0.584730401540518
"23759",1496.81842158865,0.306713212906198,0.229229292966013,1.33801927728178,0.180890152825103,0.584730401540518
"8543",661.278994799009,-0.345587123835756,0.258556251729487,-1.33660324020061,0.181352180814809,0.584794343789168
"9475",2513.93409855092,-0.417088470542768,0.312016690363245,-1.33675051183063,0.18130408790228,0.584794343789168
"286006",201.45364596159,-0.397096055518496,0.297121442830527,-1.3364772725104,0.181393324241189,0.584794343789168
"8925",1665.20589941988,0.284809573061782,0.21309481894243,1.33653917291498,0.181373105534522,0.584794343789168
"7409",415.099400113307,0.334740224012233,0.250442412528261,1.33659558951286,0.181354679476326,0.584794343789168
"285343",410.63082324366,0.366753888442924,0.274503727994731,1.33606159421618,0.181529141769823,0.584896610031415
"89953",311.225689417297,0.527063890463856,0.394505711402831,1.33601079839797,0.181545743822133,0.584896610031415
"118426",300.685017414373,0.352550837713272,0.263966121208489,1.33559123458429,0.181682916713099,0.584896610031415
"5713",2337.83306603713,0.282553313939255,0.211527546711274,1.33577549748132,0.181622664027395,0.584896610031415
"114897",125.097155899666,-0.575963742078879,0.431040108068073,-1.33621844301301,0.181477884583082,0.584896610031415
"128866",1969.0591111009,-0.292569474387335,0.219045581724721,-1.33565567533343,0.181661843350131,0.584896610031415
"10495",277.140511225882,-0.504960920912739,0.378084916848317,-1.33557541814164,0.181688089270922,0.584896610031415
"101929340",54.8723731828667,-0.651752467657623,0.488052554676542,-1.33541451922032,0.181740715339243,0.584945044304244
"114814",223.580429648645,0.410778508772397,0.307810170396603,1.33451896096585,0.182033837029162,0.584958060513964
"85461",1449.63328009209,-0.291984814535038,0.218778911517857,-1.33461133209452,0.182003587184419,0.584958060513964
"154467",239.727541071989,-0.388250172151519,0.290958301989679,-1.3343842382105,0.182077962938127,0.584958060513964
"22832",181.811394898574,-0.476200452550306,0.356987307048822,-1.33394225270082,0.182222782703083,0.584958060513964
"203111",146.695371003338,-0.513392140139403,0.384792776795187,-1.33420420314352,0.182136942428534,0.584958060513964
"81873",1644.00106042326,-0.343644974398268,0.257458075666654,-1.33476090625025,0.181954612308782,0.584958060513964
"79813",1831.64911832183,0.27455815605394,0.205797199106224,1.33411998436492,0.182164537365746,0.584958060513964
"6934",4962.98913072463,0.282327971103786,0.211593241794809,1.33429578709121,0.182106937755549,0.584958060513964
"29915",350.111816601871,-0.361112316948086,0.270589496139111,-1.3345393006772,0.182027175827846,0.584958060513964
"113540",52.3740682809818,-0.63597839519484,0.476377261948991,-1.33503096388958,0.181866212439917,0.584958060513964
"83636",436.058389926109,0.328080012550496,0.245922460087589,1.33407909319728,0.182177936792777,0.584958060513964
"26807",52.2955611380556,-0.645519563625035,0.48376425230218,-1.33436805335053,0.182083264518894,0.584958060513964
"64743",839.193602980353,0.305485540510366,0.229015088927746,1.3339101014726,0.182233320618838,0.584958060513964
"57530",2042.48949534206,-0.32099354343161,0.240691342330932,-1.33363144815682,0.18232467121632,0.585130620099386
"11141",50.7329100442213,0.643900845947978,0.482926553867576,1.33333079490291,0.182423272109472,0.58532637196123
"6018",1628.80661978106,-0.367965795274168,0.276079413070385,-1.33282591114592,0.182588940464145,0.58540587952403
"8444",391.958284288342,-0.342488196172504,0.256969549883029,-1.33279680930446,0.182598493099208,0.58540587952403
"56888",2274.79916374471,0.422118936568612,0.316658000488856,1.33304364935339,0.182517479986071,0.58540587952403
"125061",2190.84531575886,-0.328017098691212,0.246102970671215,-1.33284493802162,0.182582695121539,0.58540587952403
"105378452",111.42722531233,0.481799830863129,0.361610235289453,1.33237332310981,0.18273754372611,0.585610431973831
"2323",42.2001579704338,0.693695509594871,0.520602970764841,1.33248473126408,0.182700955532316,0.585610431973831
"23338",591.316478804151,0.408742787120259,0.307003492030356,1.33139458583045,0.183059209968782,0.586411328197337
"158586",374.410226556581,0.361865237754475,0.271796368397395,1.33138363800869,0.18306281038939,0.586411328197337
"11037",84.6879573864683,-0.590640665095687,0.443739558589864,-1.33105253670115,0.183171724788722,0.586518801961831
"284889",5651.71895528315,-0.268492093075718,0.201699724838579,-1.33114754266816,0.183140468059437,0.586518801961831
"9462",894.845172589211,-0.318567179061854,0.239378582535783,-1.33080902930919,0.183251856171625,0.586654697924997
"107986413",56.6750883739419,0.813412062298533,0.61131753384596,1.33058847041593,0.183324458269394,0.586704411615538
"6710",654.93098624168,-0.313412224837631,0.235557554438363,-1.33051230551657,0.183349534670235,0.586704411615538
"56985",114.448404785681,0.478187479639712,0.359426396832024,1.33041836619248,0.183380466592329,0.586704411615538
"219736",137.188383585057,-0.551937504551673,0.414921228080058,-1.33022238246431,0.1834450116879,0.586790301463659
"100861412",71.7875939433063,-0.559407408957032,0.420813424341324,-1.32934782162105,0.183733243866196,0.587591522658175
"7170",9630.56004963287,-0.322702881697884,0.24279854740098,-1.32909725017812,0.183815887389274,0.587613455816328
"8733",2081.80072047808,0.271360794679814,0.204204285026771,1.32886924798977,0.183891111036385,0.587613455816328
"24140",1290.00623672597,-0.286497869348795,0.215542626451566,-1.32919355240933,0.183784121711658,0.587613455816328
"54954",77.4215661558056,0.583978050592714,0.439430558620283,1.32894273995482,0.183866861702259,0.587613455816328
"103021295",51.4385940136255,-0.638854368295449,0.481060323572199,-1.32801300999326,0.184173809017976,0.587660794811925
"6446",253.070912229576,-0.410178253757051,0.308874730564549,-1.32797607951723,0.184186009323701,0.587660794811925
"847",1756.48570039717,0.285279392764438,0.214824527681084,1.32796471540692,0.184189763677313,0.587660794811925
"79609",411.310801588973,0.403705045893116,0.303877610769584,1.32851197845973,0.18400902907105,0.587660794811925
"7385",3078.26667360117,0.269128956143186,0.202671140388803,1.32790961568031,0.184207967740917,0.587660794811925
"1801",834.577081664554,0.301879002458956,0.227313912153273,1.32802695444089,0.184169202503369,0.587660794811925
"10437",1503.67398863004,-0.323544560214657,0.24350477244191,-1.32869905164525,0.183947277942722,0.587660794811925
"9454",872.765782502483,-0.319581330952905,0.240583462333737,-1.32835951337994,0.184059367735935,0.587660794811925
"23334",1903.33597624036,-0.283895536141668,0.213878866336698,-1.32736600396388,0.184387639713744,0.587674741375925
"5584",1117.76347687966,-0.304431392864234,0.229355613243924,-1.32733351740759,0.184398381123093,0.587674741375925
"51720",600.835376350806,0.313544321022606,0.23622553558052,1.32730917617385,0.184406429652906,0.587674741375925
"79709",3721.07708930378,0.280863001377888,0.211618943572291,1.32721105510076,0.184438876429258,0.587674741375925
"84518",130.187144050714,-0.498854291500418,0.375741842345439,-1.32765168868735,0.184293200383655,0.587674741375925
"25966",1144.03043659735,0.290821482608642,0.219115288215838,1.32725326916564,0.184424916521388,0.587674741375925
"9275",534.742964745218,0.32774867775283,0.247052486151387,1.32663582082714,0.184629180495754,0.588111631279922
"4556",2706.43702181106,0.346401796451168,0.26112626266647,1.32656820081563,0.18465156068519,0.588111631279922
"100174949",654.875229503478,-0.324443266653556,0.244634066090587,-1.32623911231323,0.1847605077412,0.588113603403991
"10044",126.019398740248,-0.492116967120467,0.37102430690143,-1.32637392743977,0.184715870497887,0.588113603403991
"9440",1028.22106854936,-0.366283096677217,0.276197239470238,-1.32616494422525,0.184785068173727,0.588113603403991
"25830",446.548143744327,0.395505859055089,0.29824517335696,1.32610983977843,0.18480331733048,0.588113603403991
"100527978",164.59286137583,-0.420547577989078,0.317192417696428,-1.32584372931502,0.184891464952467,0.588273845458944
"3913",4889.19034301832,0.366590664528896,0.276677795271634,1.32497320274288,0.185180039414772,0.589071594827495
"6632",1873.6526720415,-0.299981965589577,0.226463172472515,-1.32463906742269,0.18529089175686,0.589303786308853
"23014",1706.32851664042,-0.290635270937055,0.21953658342926,-1.32385803949939,0.185550196102961,0.589887418779125
"146542",61.1164810427742,0.634922734157809,0.479585608953238,1.3238986372915,0.185536710867686,0.589887418779125
"57116",143.609435462395,-0.4682113985871,0.353742042227559,-1.32359556596302,0.185637398567059,0.589923664494951
"4185",493.438005073549,-0.413878780170625,0.312686360679385,-1.32362274859503,0.18562836618355,0.589923664494951
"90933",1839.4809273254,0.284783467151452,0.21528270473949,1.32283486263359,0.185890300767019,0.589960860349176
"79694",402.548723290529,-0.402875963713054,0.304571691676409,-1.32276234043802,0.185914424671552,0.589960860349176
"84132",708.845846308112,0.301737752457394,0.227996068281292,1.32343401678806,0.185691085655395,0.589960860349176
"158228",77.1317691970666,0.630775346882996,0.476846643463375,1.32280546697702,0.185900078708515,0.589960860349176
"5104",48.5147285357688,-0.657668887738193,0.497086815657877,-1.32304633118823,0.185819970725065,0.589960860349176
"55852",1093.78902266329,0.299117533692006,0.226040656140927,1.32329085748857,0.185738670892613,0.589960860349176
"199692",283.521817804911,0.37638102585031,0.284500690569616,1.3229529429146,0.185851027296149,0.589960860349176
"2319",1886.62282867394,0.356406461024822,0.269475459110648,1.32259339014051,0.185970633557349,0.590018938304146
"51304",1828.32186866809,-0.282608282298259,0.213707392372991,-1.32240761145507,0.186032455660901,0.590094797709788
"200185",875.286139934171,0.295524052844539,0.223590934849223,1.3217175063194,0.186262236944107,0.590458825473391
"261726",1207.82745476999,0.282446523621883,0.21381859529327,1.32096332984736,0.18651359157228,0.590458825473391
"83699",448.143071682278,-0.404782351952829,0.306349436104745,-1.32130927707805,0.186398261946912,0.590458825473391
"2570",70.4496958032242,-0.568303230471334,0.430197971889597,-1.32102721910828,0.186492288619817,0.590458825473391
"105379337",46.3377713738594,0.893185100263203,0.676181840413036,1.32092441245925,0.186526568895128,0.590458825473391
"50626",867.993818386238,0.291311273422849,0.220393985909668,1.32177505761091,0.186243066329702,0.590458825473391
"573",873.782948812928,0.34803798386095,0.263369569695296,1.32148138550559,0.18634090519844,0.590458825473391
"693197",113.268922483924,0.593388822198038,0.449032010473834,1.32148445624594,0.186339881963844,0.590458825473391
"90527",45.0143961840087,-0.693763215252569,0.524926360962691,-1.32163912282904,0.186288349210667,0.590458825473391
"503637",139.680329836021,0.52795921798407,0.399655801583909,1.32103479016612,0.186489764278944,0.590458825473391
"23036",2057.58670854863,-0.449273335511835,0.340155735335573,-1.3207871831666,0.186572334454268,0.590483608332793
"222663",62.3650197301738,0.600353825807139,0.454616360205375,1.3205724174465,0.186643974831396,0.590590255793999
"6584",435.840369170406,-0.337983043306989,0.255989180319324,-1.32030206466299,0.186734186529336,0.590755612465266
"51434",1203.62732648666,0.282687460142323,0.214173993048872,1.31989629608212,0.186869644407356,0.590999249865364
"79029",378.31598261243,-0.348706459299485,0.264202802387074,-1.31984390834965,0.18688713831271,0.590999249865364
"7468",5215.84470321096,-0.290102692996833,0.219921009806246,-1.31912223053367,0.187128252271361,0.591641528865272
"130749",171.988720950817,0.408852632703777,0.310053215970425,1.31865309451516,0.18728511468353,0.591897017268862
"5209",1567.01943678747,0.274832076973361,0.208418267452377,1.31865637466812,0.187284017580004,0.591897017268862
"54332",701.460956612845,-0.299997844481424,0.227594563288648,-1.31812394877355,0.187462158704353,0.592216054441496
"3675",15148.7059086143,-0.32944629682165,0.249921045964136,-1.31820149659955,0.187436204671099,0.592216054441496
"51588",1116.21519968349,-0.286013605467255,0.217084118006099,-1.31752432234227,0.187662933784857,0.592730025235652
"5136",52.419508996533,0.66967824973947,0.508463789799347,1.31706183050664,0.1878178999856,0.592738364411165
"10181",1507.19293564159,0.277606531741785,0.210745961642844,1.31725670839782,0.187752591136522,0.592738364411165
"860",236.845319248124,-0.435861322650155,0.330860627632773,-1.31735627103362,0.187719231475859,0.592738364411165
"5908",1989.16797630399,-0.297024839743863,0.22550925289861,-1.31712927929129,0.187795294177674,0.592738364411165
"93611",1985.54575928118,0.385822500254502,0.293043131966213,1.31660652705209,0.187970549823339,0.593099859720306
"5504",1366.29587513253,-0.28696782114879,0.217991624301152,-1.31641672962787,0.188034210339488,0.593180479111091
"7481",63.1669922970306,-0.601572153113643,0.457056269379789,-1.31618838514119,0.188110821122161,0.593241754034659
"339230",2332.85988827863,0.316727277179521,0.240650149768022,1.31613164373608,0.18812986173563,0.593241754034659
"55367",1072.11632677209,-0.354982146617751,0.269757401768612,-1.31593107099334,0.188197178975573,0.593317872242816
"8408",1722.20880801405,0.393908381977263,0.299412226502914,1.31560553347486,0.188306475353647,0.593317872242816
"2622",1004.3950505115,0.355217722650491,0.269989013050277,1.31567473297272,0.18828323830862,0.593317872242816
"3920",1926.96399884069,-0.296065935647027,0.22501199175017,-1.31577847626782,0.188248405492647,0.593317872242816
"105378728",132.04964179938,0.450084433661805,0.342159969098849,1.3154210729186,0.188368427154453,0.593392950548281
"51427",340.7235250361,-0.395992863077426,0.301064906995643,-1.31530727718842,0.188406653394493,0.593393273995402
"201895",1285.69887695341,-0.288595153588171,0.219467501085671,-1.3149789930652,0.188516962599876,0.593607685336433
"254170",649.797354762332,-0.300297369260143,0.228384257382984,-1.31487770961624,0.188551005223471,0.593607685336433
"1159",438.332863054544,0.325361782818138,0.247542625202196,1.31436669766421,0.188722831829792,0.593956322405209
"54795",1389.76724651265,0.337845420696699,0.257054934183026,1.31429268911115,0.188747726607339,0.593956322405209
"64219",555.839806025425,-0.357744133468872,0.272212723641635,-1.31420797927079,0.188776224024322,0.593956322405209
"54463",189.2183045537,-0.439013437616365,0.334261782241856,-1.31338208834989,0.189054230019915,0.594590642606584
"100506190",417.380909804065,0.374751566874586,0.285317613387784,1.31345402208047,0.189030004165183,0.594590642606584
"51133",2040.96091293648,-0.272450917283959,0.207481757968208,-1.31313191073745,0.189138502704919,0.594615389739863
"112268099",30.6834013676283,0.964165003181937,0.73420728985789,1.313205434624,0.189113733206184,0.594615389739863
"201514",553.078760279679,0.322481922731435,0.245612376998074,1.312970977574,0.189192727904949,0.594665753198815
"6884",461.04254543606,-0.416042659706867,0.316901807826726,-1.31284407167014,0.18923549596062,0.594680091788219
"506",17833.6643542888,-0.333640390099991,0.254160781975475,-1.31271389514447,0.189279373639514,0.594697910920273
"56941",1622.44487103412,-0.27817534694424,0.211999134750574,-1.31215321832103,0.189468442710571,0.595171808433912
"79818",138.816618646467,0.519427874438677,0.395978216492469,1.31175870996064,0.189601560551578,0.595469792168143
"50618",1162.8975672551,-0.28235919431745,0.215569187882595,-1.30983095075364,0.190253030187882,0.595473238462574
"728537",58.571135899136,0.635862548213966,0.484943409454505,1.31120979441544,0.189786894213829,0.595473238462574
"27013",1154.74663810217,0.314219019440714,0.239635998991269,1.31123462569646,0.189778507397445,0.595473238462574
"7068",169.604522581975,-0.441581195045691,0.336898727056344,-1.31072384542385,0.189951079455995,0.595473238462574
"10802",1123.82440309383,-0.301507130235054,0.230115296916942,-1.31024375291261,0.190113388724052,0.595473238462574
"134266",969.407931954029,0.29280492148397,0.223384492821779,1.31076655225829,0.189936646111438,0.595473238462574
"100101148",66.7616306213326,-0.590588530484594,0.450825252021696,-1.31001652599569,0.19019024501371,0.595473238462574
"64421",508.23190668563,-0.348308341735721,0.26570150804726,-1.31090088383604,0.189891252229631,0.595473238462574
"220930",103.351584822742,0.538506732698278,0.410667494684029,1.31129621815481,0.189757705596272,0.595473238462574
"55742",816.452288099502,-0.401074128091216,0.306023596525034,-1.31059870103319,0.189993378325377,0.595473238462574
"3732",401.028198454047,-0.339973709727723,0.259346827173288,-1.31088439921635,0.18989682235017,0.595473238462574
"23109",275.360698259614,0.417951758594966,0.318978718676926,1.31028101287937,0.190100788250909,0.595473238462574
"25938",976.850294882518,-0.284898022363857,0.217431322928145,-1.31028969757962,0.190097851371249,0.595473238462574
"1267",1902.07017215638,-0.277317170845007,0.211710264419923,-1.3098900594397,0.190233030448114,0.595473238462574
