"","HT-29 cells control sample-1","HT-29 cells control sample-2","HT-29 cells control sample-3","HT-29 cells control sample-4","HT-29 cells treatment sample-1","HT-29 cells treatment sample-2","HT-29 cells treatment sample-3","HT-29 cells treatment sample-4"
"FAM104B",3.00896019542928,2.89403588988093,3.60141277323361,2.93961852862593,2.14184286155268,2.0296635898134,0.987186268206057,1.09533257138955
"TPSG1",1369.07688892032,1357.30283235416,1283.00330046447,1783.36857403306,1269.04189546996,1129.50778773116,1075.0458460764,1041.66127539146
"ZDHHC1",2.00597346361952,1.92935725992062,1.80070638661681,1.95974568575062,1.07092143077634,1.0148317949067,0.987186268206057,2.1906651427791
"NCLN",525.565047468314,567.231034416662,515.902379765715,532.070953681293,964.900209129484,1052.38057131825,986.199081937851,949.653339394739
"C19orf20",8.02389385447807,6.75275040972217,7.20282554646722,8.81885558587779,7.49645001543439,7.10382256434692,6.9103038774424,7.66732799972684
"UNK",33.098562149722,40.516502458333,41.4162468921865,38.2150408721371,17.1347428924215,16.2373087185072,17.769352827709,18.6206537136223
"ABCC2",8.02389385447807,9.64678629960309,9.00353193308403,7.83898274300248,6.42552858465805,7.10382256434692,7.89749014564846,7.66732799972684
"WDR26",58.173230444966,61.7394323174598,72.9286086579806,56.832624886768,92.0992430467654,94.3793569263233,117.475165916521,108.437924567565
"LOC339807",3.00896019542928,1.92935725992062,2.70105957992521,2.93961852862593,2.14184286155268,2.0296635898134,1.97437253641211,2.1906651427791
"GLA",422.257414091908,412.882453623012,438.472005141192,420.365449593508,737.864865804899,782.435313873067,809.492739928967,770.018797686853
"TMED7-TICAM2",14.0418142453366,13.5055008194443,12.6049447063176,12.738346957379,20.3475071847505,20.296635898134,23.6924704369454,21.906651427791
"XLOC_l2_013420",17.0507744407659,14.4701794494046,14.4056510929344,17.6377111717556,14.9929000308688,13.1928133337871,11.8462352184727,14.2393234280641
"TRAF3IP1",23.0686948316245,23.1522871190474,24.3095362193269,21.5572025432568,78.1772644466729,82.2013753874429,81.9364602611027,78.8639451400475
"PPM1D",21.0627213680049,22.1876084890871,24.3095362193269,21.5572025432568,24.6311929078559,24.3559630777609,27.6412155097696,24.0973165705701
"NAPA",66.1971242994441,63.6687895773804,70.2275490780554,74.4703360585236,116.730435954621,117.720488209177,115.500793380109,101.865929139228
"XLOC_l2_015127",18.0537611725757,19.2935725992062,23.4091830260185,23.5169482290074,57.8297572619225,56.8305805147753,60.2183623605695,55.861961140867
"TMEM67",2.00597346361952,1.92935725992062,2.70105957992521,0.97987284287531,2.14184286155268,2.0296635898134,1.97437253641211,3.28599771416865
"WDR93",4.01194692723903,2.89403588988093,2.70105957992521,3.91949137150124,3.21276429232902,3.04449538472011,2.96155880461817,2.1906651427791
"XLOC_003482",1.00298673180976,0.96467862996031,0.900353193308403,0.97987284287531,2.14184286155268,2.0296635898134,1.97437253641211,2.1906651427791
"SNRNP200",563.678543277084,606.782858245035,637.450060862349,642.796584926203,576.155729757672,583.528282071354,588.36301585081,531.236297123931
"JHDM1D",9.02688058628783,9.64678629960309,15.3060042862429,14.6980926431297,17.1347428924215,17.2521405134139,17.769352827709,17.5253211422328
"CTAGE4",123.3673680126,116.726114225197,132.351919416335,120.524359673663,94.2410859083181,97.4238523110434,108.590489502666,107.342591996176
"HNF1A-AS1",46.1373896632489,52.0926460178567,52.2204852118874,56.832624886768,6.42552858465805,5.07415897453351,6.9103038774424,7.66732799972684
"SETD2",11.0328540499073,11.5761435595237,12.6049447063176,11.7584741145037,11.7801357385398,13.1928133337871,15.7949802912969,15.3346559994537
"ZBTB7C",15.0448009771464,16.3995367093253,14.4056510929344,15.677965486005,11.7801357385398,11.1631497439737,9.87186268206057,9.85799314250594
"KIAA1432",4.01194692723903,3.85871451984124,4.50176596654202,3.91949137150124,10.7092143077634,10.148317949067,10.8590489502666,12.048658285285
"SOAT1",2.00597346361952,1.92935725992062,1.80070638661681,1.95974568575062,8.56737144621073,10.148317949067,8.88467641385451,9.85799314250594
"STK38L",3.00896019542928,2.89403588988093,4.50176596654202,3.91949137150124,4.28368572310537,5.07415897453351,4.93593134103028,4.3813302855582
"SSX2IP",9.02688058628783,8.68210766964279,9.00353193308403,7.83898274300248,8.56737144621073,10.148317949067,10.8590489502666,9.85799314250594
"ATF2",10.0298673180976,8.68210766964279,10.8042383197008,9.7987284287531,9.63829287698707,8.11865435925362,13.8206077548848,13.1439908566746
"FBXO31",12.0358407817171,14.4701794494046,14.4056510929344,14.6980926431297,29.9858000617376,29.4301220522944,28.6284017779757,29.5739794275178
"RAB18",25.074668295244,24.1169657490077,27.9109489925605,23.5169482290074,19.2765857539741,21.3114676930407,21.7180979005333,24.0973165705701
"SNX9",3.00896019542928,2.89403588988093,2.70105957992521,2.93961852862593,2.14184286155268,3.04449538472011,1.97437253641211,2.1906651427791
"AGTPBP1",25.074668295244,26.0463230089284,32.4127149591025,24.4968210718828,47.120542954159,45.6674307708016,50.3464996785089,51.4806308553088
"SIDT2",147.439049576035,158.207295313491,176.469225888447,172.457620346055,225.964421893808,251.678285136862,236.924704369454,251.926491419596
"HADHA",99.2956864491661,101.291256145832,116.145561936784,103.866521344783,128.510571693161,130.913301542965,122.411097257551,117.200585138682
"LOC100652785",2.00597346361952,0.96467862996031,0.900353193308403,1.95974568575062,1.07092143077634,1.0148317949067,0.987186268206057,1.09533257138955
"MAP4K2",24.0716815634342,21.2229298591268,19.8077702527849,20.5773297003815,61.0425215542515,60.8899076944021,51.333685946715,53.6712959980879
"IP6K2",9.02688058628783,7.71742903968248,8.10317873977563,8.81885558587779,6.42552858465805,6.08899076944021,7.89749014564846,7.66732799972684
"AMDHD2",43.1284294678196,43.4105383482139,42.3166000854949,44.094277929389,63.1843644158042,64.9492348740289,51.333685946715,53.6712959980879
"CDHR5",26.0776550270537,27.0110016388887,20.7081234460933,23.5169482290074,68.5389715696859,73.0678892332826,50.3464996785089,53.6712959980879
"OSGEPL1",11.0328540499073,11.5761435595237,10.8042383197008,9.7987284287531,11.7801357385398,12.1779815388804,12.8334214866787,12.048658285285
"MRRF",144.430089380605,146.631151753967,166.565340762055,152.860163488548,113.517671662292,107.57217026011,121.423910989345,111.723922281734
"C17orf67",2.00597346361952,1.92935725992062,1.80070638661681,0.97987284287531,5.35460715388171,6.08899076944021,3.94874507282423,5.47666285694775
"TJP3",27.0806417588635,26.0463230089284,27.0105957992521,28.416312443384,58.9006786926988,56.8305805147753,50.3464996785089,49.2899657125297
"UBR7",49.1463498586782,49.1986101279758,54.9215447918126,49.9735149866408,57.8297572619225,60.8899076944021,58.2439898241574,58.0526262836461
"SLC25A15",11.0328540499073,11.5761435595237,12.6049447063176,10.7786012716284,6.42552858465805,7.10382256434692,5.92311760923634,5.47666285694775
"ACOX3",12.0358407817171,12.540822189484,10.8042383197008,9.7987284287531,22.4893500463032,22.3262994879474,20.7309116323272,19.7159862850119
"CSNK1G1",8.02389385447807,9.64678629960309,10.8042383197008,9.7987284287531,8.56737144621073,8.11865435925362,8.88467641385451,9.85799314250594
"SNTA1",0,0.96467862996031,0,0.97987284287531,3.21276429232902,4.05932717962681,2.96155880461817,3.28599771416865
"SMAD7",24.0716815634342,25.081644378968,22.5088298327101,22.5370753861321,73.8935787235676,72.0530574383759,79.9620877246906,73.3872822830998
"LY6D",2.00597346361952,2.89403588988093,1.80070638661681,1.95974568575062,2.14184286155268,2.0296635898134,0.987186268206057,1.09533257138955
"IZUMO4",1.00298673180976,0.96467862996031,0.900353193308403,0.97987284287531,3.21276429232902,3.04449538472011,1.97437253641211,2.1906651427791
"SLC16A12",5049.03520793033,4896.70872567853,4618.81188167211,4577.96592191345,4875.90527432468,4661.12243400648,4476.88972631447,4610.25479297861
"MELK",100.298673180976,103.220613405753,101.73991084385,86.2288101730273,73.8935787235676,75.097552823096,62.1927348969816,64.6246217119834
"CYP39A1",1.00298673180976,0.96467862996031,0.900353193308403,0.97987284287531,3.21276429232902,3.04449538472011,2.96155880461817,2.1906651427791
"ARHGAP42",4.01194692723903,4.82339314980155,4.50176596654202,3.91949137150124,4.28368572310537,5.07415897453351,5.92311760923634,6.5719954283373
"ITPKB",15.0448009771464,15.434858079365,17.1067106728597,18.6175840146309,3.21276429232902,3.04449538472011,2.96155880461817,3.28599771416865
"SH3BGRL2",23.0686948316245,24.1169657490077,27.0105957992521,23.5169482290074,22.4893500463032,26.3856266675743,22.7052841687393,23.0019839991805
"CDYL",27.0806417588635,28.9403588988093,32.4127149591025,27.4364396005087,34.2694857848429,36.5339446166413,40.4746369964483,41.6226377128029
"LOC100134237",4.01194692723903,4.82339314980155,4.50176596654202,4.89936421437655,5.35460715388171,4.05932717962681,4.93593134103028,5.47666285694775
"TMEM127",111.331527230883,109.973363815475,100.839557650541,97.987284287531,168.134664631886,193.83287282718,179.667900813502,166.490550851211
"LOC100505880",6.01792039085855,4.82339314980155,7.20282554646722,6.85910990012717,6.42552858465805,7.10382256434692,6.9103038774424,6.5719954283373
"ACRC",19.0567479043854,19.2935725992062,25.2098894126353,21.5572025432568,36.4113286463956,31.4597856421078,34.551519387212,38.3366399986342
"OSTM1",3.00896019542928,2.89403588988093,3.60141277323361,3.91949137150124,7.49645001543439,8.11865435925362,7.89749014564846,8.76266057111639
"MLLT6",6.01792039085855,5.78807177976186,4.50176596654202,5.87923705725186,4.28368572310537,4.05932717962681,3.94874507282423,4.3813302855582
"CYP3A5",176.525664798518,194.865083251983,225.988651520409,200.873932789439,291.290629171165,268.930425650276,327.745841044411,357.078418272993
"LOC100652843",2.00597346361952,1.92935725992062,1.80070638661681,0.97987284287531,7.49645001543439,8.11865435925362,9.87186268206057,9.85799314250594
"C2orf73",2.00597346361952,0.96467862996031,0.900353193308403,1.95974568575062,1.07092143077634,1.0148317949067,0.987186268206057,1.09533257138955
"MAFIP",25.074668295244,26.0463230089284,25.2098894126353,25.4766939147581,14.9929000308688,14.2076451286938,14.8077940230909,14.2393234280641
"NHS",21.0627213680049,22.1876084890871,25.2098894126353,20.5773297003815,23.5602714770795,25.3707948726676,26.6540292415635,31.7646445702969
"SNAPC5",36.1075223451513,34.7284306785711,40.5158936988781,34.2955495006359,16.0638214616451,15.2224769236005,13.8206077548848,12.048658285285
"TM4SF5",11.0328540499073,9.64678629960309,9.00353193308403,9.7987284287531,13.9219786000924,15.2224769236005,11.8462352184727,12.048658285285
"ANKRD20A5P",2.00597346361952,1.92935725992062,2.70105957992521,1.95974568575062,2.14184286155268,2.0296635898134,1.97437253641211,3.28599771416865
"KIAA0485",7.02090712266831,7.71742903968248,6.30247235315882,6.85910990012717,4.28368572310537,4.05932717962681,3.94874507282423,6.5719954283373
"LOC283547",2.00597346361952,0.96467862996031,0.900353193308403,1.95974568575062,2.14184286155268,2.0296635898134,1.97437253641211,2.1906651427791
"ATP1B2",0,0,0,0,3.21276429232902,3.04449538472011,3.94874507282423,4.3813302855582
"SUMF1",95.2837395219271,99.3618988859119,99.9392044572327,97.0074114446557,66.3971287081332,77.1272164129094,71.0774113108361,72.2919497117103
"RAP2C",7.02090712266831,6.75275040972217,7.20282554646722,6.85910990012717,4.28368572310537,4.05932717962681,4.93593134103028,5.47666285694775
"C12orf60",5.01493365904879,4.82339314980155,5.40211915985042,3.91949137150124,7.49645001543439,7.10382256434692,5.92311760923634,6.5719954283373
"TMEM206",6.01792039085855,7.71742903968248,8.10317873977563,7.83898274300248,22.4893500463032,26.3856266675743,26.6540292415635,26.2879817133492
"C9orf142",133.397235330698,129.266936414681,119.746974710018,131.302960945292,213.113364724492,208.040517955874,207.309116323272,203.731858278456
"VPRBP",3.00896019542928,2.89403588988093,2.70105957992521,2.93961852862593,1.07092143077634,1.0148317949067,0.987186268206057,1.09533257138955
"POLR2B",107.319580303644,117.690792855158,127.850153449793,110.72563124491,108.163064508411,119.750151798991,123.398283525757,125.963245709798
"SRF",4.01194692723903,4.82339314980155,5.40211915985042,3.91949137150124,5.35460715388171,6.08899076944021,5.92311760923634,5.47666285694775
"PA2G4",13.0388275135269,26.0463230089284,27.9109489925605,27.4364396005087,2.14184286155268,2.0296635898134,1.97437253641211,2.1906651427791
"TET2",8.02389385447807,8.68210766964279,9.90388512639243,8.81885558587779,3.21276429232902,3.04449538472011,3.94874507282423,4.3813302855582
"MPZL3",57.1702437131563,57.8807177976186,60.323663951663,56.832624886768,161.709136047228,177.595564108673,178.680714545296,173.062546279549
"SLC25A19",223.666041193576,221.876084890871,222.387238747176,208.712915532441,244.170086217006,250.663453341955,246.796567051514,232.210505134584
"SMC5",2.00597346361952,1.92935725992062,2.70105957992521,1.95974568575062,1.07092143077634,1.0148317949067,0.987186268206057,1.09533257138955
"IGFLR1",119.355421085361,115.761435595237,114.344855550167,114.645122616411,117.801357385398,119.750151798991,111.552048307284,96.3892662822803
"MRGPRG",4.01194692723903,4.82339314980155,3.60141277323361,4.89936421437655,4.28368572310537,3.04449538472011,3.94874507282423,4.3813302855582
"SEMA6C",3.00896019542928,3.85871451984124,3.60141277323361,3.91949137150124,17.1347428924215,16.2373087185072,19.7437253641211,17.5253211422328
"RHOBTB2",10.0298673180976,10.6114649295634,9.90388512639243,9.7987284287531,21.4184286155268,23.3411312828541,22.7052841687393,20.8113188564014
"PEX26",12.0358407817171,13.5055008194443,14.4056510929344,12.738346957379,7.49645001543439,7.10382256434692,7.89749014564846,6.5719954283373
"CDKN1C",37.1105090769611,40.516502458333,64.825429918205,67.6112261583964,291.290629171165,276.034248214623,305.040556875672,268.35647999044
"RPS15A",2611.77744963261,2439.67225516962,2880.22986539358,2828.89289738102,2845.43824157274,2724.8233693245,3251.79156747075,3012.16457132126
"LIN9",9.02688058628783,7.71742903968248,7.20282554646722,6.85910990012717,4.28368572310537,4.05932717962681,3.94874507282423,4.3813302855582
"XLOC_l2_005602",3.00896019542928,1.92935725992062,0.900353193308403,1.95974568575062,2.14184286155268,2.0296635898134,0.987186268206057,2.1906651427791
"NUMB",43.1284294678196,39.5518238283727,45.9180128587286,40.1747865578877,50.3333072464881,54.8009169249619,56.2696172877452,52.5759634266984
"RCN1",185.552545384805,192.935725992062,189.974523788073,172.457620346055,139.219786000924,151.209937441099,136.231705012436,121.58191542424
"KLC2",2.00597346361952,1.92935725992062,1.80070638661681,0.97987284287531,4.28368572310537,5.07415897453351,3.94874507282423,4.3813302855582
"DPY19L4",2.00597346361952,3.85871451984124,3.60141277323361,2.93961852862593,1.07092143077634,1.0148317949067,0.987186268206057,1.09533257138955
