"","rownames(res)","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ATPIF1","ATPIF1",846.634412085756,0.119606675612835,0.0606025711890576,1.97362377975196,0.0484245377496875,0.105401521976307
"XLOC_013803","XLOC_013803",1.52371102258707,0.11980169284008,1.14633135185891,0.104508781554136,0.916765599770078,NA
"CA8","CA8",1.49736354237647,0.120045225449854,1.12748505562242,0.106471677696503,0.915208125579295,NA
"FRZB","FRZB",1.49736354237647,0.120045225449854,1.12748505562242,0.106471677696503,0.915208125579295,NA
"PON1","PON1",1.49736354237647,0.120045225449854,1.12748505562242,0.106471677696503,0.915208125579295,NA
"P2RY2","P2RY2",120.819025727299,0.120272595149012,0.132521688050247,0.907569145236132,0.364105902145614,0.518509370862303
"MRP63","MRP63",71.3690954216728,0.120412981779768,0.168670122113521,0.713896333689291,0.475291284613621,0.627300331960289
"LOC283693","LOC283693",1.24141855643094,0.120419851566841,1.22625746311619,0.0982011161512746,0.921772596189207,NA
"PKIG","PKIG",1.24141855643094,0.120419851566841,1.22625746311619,0.0982011161512746,0.921772596189207,NA
"TMEM88","TMEM88",2.99513138301387,0.120432285601078,0.803885229666497,0.149812785652301,0.880912321713833,0.937292387034085
"RTKN","RTKN",60.196150929184,0.120535905833097,0.185711331011396,0.649049819290245,0.516306175305986,0.664466132875477
"FHOD1","FHOD1",66.4568456653324,0.120568155444811,0.173019569605912,0.696846927312501,0.485898594546367,0.637872373475957
"MINOS1","MINOS1",1.76005775353731,0.12059323463709,1.04073981013585,0.115872606642527,0.907753506161479,NA
"LOC100128126","LOC100128126",1.76005775353731,0.12059323463709,1.04073981013585,0.115872606642527,0.907753506161479,NA
"LOC100499227","LOC100499227",1.76005775353731,0.12059323463709,1.04073981013585,0.115872606642527,0.907753506161479,NA
"KIAA1191","KIAA1191",218.300558894193,0.12085938146859,0.104214809953119,1.15971407061011,0.246165239494944,0.388307213764158
"LOC100505951","LOC100505951",3.50692063431484,0.120922974620105,0.743534946906692,0.162632536807016,0.870807767369426,0.931713614086309
"ZNF23","ZNF23",3.25552201929941,0.121112470373576,0.764132665026485,0.15849665367908,0.874065457312942,0.933561953601566
"ZBTB39","ZBTB39",2.99323210639949,0.121163305678568,0.796151907213023,0.152186165203959,0.879040105429675,0.936169142776676
"CD302","CD302",7.227478470969,0.121236733998752,0.524025881020547,0.231356385991169,0.817037944967322,0.896854423144503
"LOC100129675","LOC100129675",1.25952183307279,0.121347723110637,1.22603142481446,0.098976030022233,0.921157301908769,NA
