"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","gene_name"
"221",117.292680220653,1.19711802735857,0.358066759814276,3.3432816494318,0.000827938217140434,0.0310085576760896,"yes","643401"
"222",1092.59845754643,1.0313541346575,0.308235003193852,3.34599939646982,0.000819865741632117,0.0310085576760896,"yes","8744"
"223",46.5752532047175,-1.75711093789128,0.525848761273049,-3.34147585255771,0.000833342649513152,0.0310310486595029,"yes","3670"
"224",177.282666948519,-1.10302052451227,0.330282270825416,-3.33962983164576,0.000838901276804275,0.031163480604913,"yes","57121"
"225",236.542025829022,-1.16029362188785,0.347903623466971,-3.33510071072315,0.000852685118003742,0.0316001044326863,"yes","11178"
"226",123.217483282222,1.20106138583363,0.360308282378994,3.33342708056398,0.0008578315428011,0.0317153158282639,"yes","100996579"
"227",258.732033251126,1.71206990582717,0.515798021254592,3.31926419892586,0.000902549938654481,0.0331325231017854,"yes","101928483"
"228",127.629953864373,2.01410507337868,0.608205768597394,3.31155207229205,0.000927799710323866,0.0339792999792729,"yes","204010"
"229",39.0149530262194,-2.27124814335949,0.688187018816941,-3.30033563734461,0.000965692607993867,0.0348747226065535,"yes","83988"
"230",127.726198900484,-1.19047235329135,0.361538177820712,-3.29279845483346,0.000991955541636515,0.0350904272853917,"yes","84541"
"231",151.499903437728,1.09278042419999,0.332123772604056,3.29028065540722,0.00100087500228135,0.0353256675975265,"yes","407975"
"232",348.66816030434,1.12891978279624,0.344156759776278,3.28024875504437,0.00103715595738338,0.0362816758989224,"yes","90024"
"233",308.607588847914,1.01382631798066,0.310080620973674,3.26955717128395,0.00107715967552661,0.0370110162242202,"yes","107984500"
"234",33.3168465197639,-2.0898298929933,0.639556722109233,-3.26762243402138,0.001084549450788,0.0371828462588439,"yes","55061"
"235",31.1633310025588,-2.08442622185105,0.638245085213419,-3.26587116789791,0.00109127885664458,0.0373313305575229,"yes","10736"
"236",154.289245561507,1.18027871234887,0.361554029244574,3.26446012734232,0.00109672898298176,0.0374354969739279,"yes","56971"
"237",55.5869652228219,-1.55710582613558,0.479780636602765,-3.24545366641127,0.00117263645374915,0.0391220075890961,"yes","139818"
"238",256.102464295315,1.18161326741526,0.365374890110968,3.23397501961996,0.0012208013303059,0.0400037320130763,"yes","400499"
"239",236.598228732651,-1.14253033301806,0.353850122681895,-3.22885385586024,0.0012428739148492,0.0403456077216447,"yes","145173"
"240",170.716624639892,1.12450001861457,0.348768325468682,3.22420339376703,0.00126323642581455,0.0404350705102454,"yes","147645"
"241",674.838436754117,1.15288651813666,0.35806326939222,3.21978436965505,0.00128287053179605,0.0409177865315687,"yes","84964"
"242",965.829833099426,1.16417105132387,0.362388308169133,3.21249616800697,0.00131586903884369,0.0415966675041683,"yes","144132"
"243",5663.59142209835,1.37798885827497,0.429149895138883,3.2109733076575,0.00132286221744705,0.0415966675041683,"yes","2872"
"244",56.6650234899621,1.7197912405428,0.535516150550316,3.21146474999023,0.00132060170955484,0.0415966675041683,"yes","105372578"
"245",74.2258039673671,1.41471938981724,0.44303758248651,3.19322659237452,0.00140692498489596,0.0433639354255557,"yes","253264"
"246",54.3091008243356,1.82931416766867,0.574287966980559,3.18536043387202,0.00144573820216667,0.0442100493452344,"yes","108570035"
"247",34.3832753834832,-1.95455960271071,0.61415421671091,-3.18252248299835,0.00145998180177796,0.0444644793914841,"yes","119395"
"248",79.4688048097064,-1.3864308085032,0.435710780380432,-3.18199794664862,0.00146262855434885,0.0444644793914841,"yes","8529"
"249",62.7894292350149,1.48636031820369,0.469079166775663,3.1686768960996,0.00153134528783854,0.0461032677083304,"yes","2838"
"250",84.7018984189121,1.34750108852222,0.426594595427506,3.15873924087539,0.00158453195382469,0.0468139308158829,"yes","105373888"
"251",427.116753540741,1.1544296644451,0.36571659672873,3.15662366644355,0.00159607191495128,0.0468139308158829,"yes","3373"
"252",1408.70405042319,1.32374573494782,0.419290750533327,3.15710693179864,0.00159342901873248,0.0468139308158829,"yes","203259"
"253",151.276558394903,-1.11481377646831,0.353679060757259,-3.15204913200514,0.00162128990426975,0.0472572609737054,"yes","400224"
"254",150.301870623884,-1.21406657482405,0.385455530000291,-3.14969297449988,0.00163442127278167,0.0475509665623302,"yes","23179"
"255",230.343487602902,-1.03714943081157,0.329546969387417,-3.14719759899322,0.00164843519946846,0.0477800630907385,"yes","80312"
"256",81.8721870698679,-1.33424957990684,0.425142619704889,-3.13835761945722,0.00169897452928309,0.0487008076395788,"yes","170689"
"257",1011.17699580028,-1.01052536918182,0.323089440085212,-3.12769544221349,0.00176182640034846,0.049887340979338,"yes","66008"
